ROGER-FEDERER,0.08892452491118172
RAFAEL-NADAL,0.07293882112115438
DAVID-FERRER,0.07031801357283522
NOVAK-DJOKOVIC,0.0699293372267715
TOMAS-BERDYCH,0.06278627924366846
ANDY-MURRAY,0.06186923522407469
MIKHAIL-YOUZHNY,0.06004647103246132
TOMMY-ROBREDO,0.059252002441807776
TOMMY-HAAS,0.058652300074832846
ANDY-RODDICK,0.0580109202260382
