SCOTT-DRAPER,0.38695891012965733
TODD-WOODBRIDGE,0.36934190287850427
MIKAEL-TILLSTROM,0.3801637002856702
JEFF-TARANGO,0.3915348275104514
ALEX-OBRIEN,0.3615194462755576
KAROL-KUCERA,0.3916172269830934
JONAS-BJORKMAN,0.42310481212919765
ANDREI-CHERKASOV,0.33084486925950846
MARK-WOODFORDE,0.3694902219292623
JIRI-NOVAK,0.4063008130081342
THOMAS-JOHANSSON,0.4125576796308509
DAVID-PRINOSIL,0.3729729729729903
BOHDAN-ULIHRACH,0.4051197539002463
JONATHAN-STARK,0.3473467369808925
PATRICK-RAFTER,0.38194902219294274
BYRON-BLACK,0.3821193144364049
YEVGENY-KAFELNIKOV,0.388200395517484
RICHARD-FROMBERG,0.37486266754561187
ANDREI-MEDVEDEV,0.38220171390904917
DANIEL-VACEK,0.3843001538123667
MARC-KEVIN-GOELLNER,0.3800648209184983
SLAVA-DOSEDEL,0.3747473082839113
RENZO-FURLAN,0.3720446055812077
NICOLAS-PEREIRA,0.30054383651944594
NICKLAS-KULTI,0.36225005493299584
KENNETH-CARLSEN,0.4194902219292437
ALEX-RADULESCU,0.35432871896287693
GALO-BLANCO,0.40358712370908123
SANDON-STOLLE,0.3583717864205797
MICHAEL-TEBBUTT,0.3573115798725681
JEFF-SALZENSTEIN,0.3867886178861931
MARTIN-DAMM,0.37812019336411434
TIM-HENMAN,0.40647659854977325
JIM-COURIER,0.3722039112283181
SERGI-BRUGUERA,0.38912326961108906
HICHAM-ARAZI,0.3984508899143137
THOMAS-MUSTER,0.37122061085477426
MAGNUS-GUSTAFSSON,0.3883926609536525
PETR-KORDA,0.36077235772359045
MAGNUS-LARSSON,0.38405844869261185
CHRISTIAN-RUUD,0.3707921335970278
DOMINIK-HRBATY,0.431515051636993
MAGNUS-NORMAN,0.38825532849924566
RAZVAN-SABAU,0.3970116457921412
PATRICK-MCENROE,0.33318501428258146
JAVIER-SANCHEZ,0.3658481652384241
TAMER-EL-SAWY,0.3025983300373548
PATRIK-FREDRIKSSON,0.33789277081960717
HERNAN-GUMY,0.37073170731708993
THOMAS-ENQVIST,0.39449022192925753
JAN-SIEMERINK,0.37849373764009764
MICHAEL-STICH,0.33224566029444597
JORDI-BURILLO,0.3583113601406413
STEPHANE-SIMIAN,0.3330531751263516
PAUL-HAARHUIS,0.35810810810812077
SJENG-SCHALKEN,0.41006372225884596
LEANDER-PAES,0.38065260382335353
KARIM-ALAMI,0.3802790595473711
HERBERT-WILTSCHNIG,0.3235332893869525
DINU-PESCARIU,0.3499615469127769
JUAN-ALBERT-VILOCA-PUIG,0.37293451988575677
SULTAN-KHALFAN,0.33167435728412
OLIVER-GROSS,0.367902658756333
GUILLAUME-RAOUX,0.36851241485389397
MARCOS-ONDRUSKA,0.35667985058230206
MARCELO-RIOS,0.3943858492639094
JAN-MICHAEL-GAMBILL,0.4145517468688197
ALBERTO-BERASATEGUI,0.37218193803561345
CHRIS-WOODRUFF,0.3847560975609929
CECIL-MAMIIT,0.40015930564711777
ROBERTO-CARRETERO,0.3373709074928655
ALEX-CORRETJA,0.3859206767743514
TOMAS-CARBONELL,0.3488519006811793
BERND-KARBACHER,0.35514172709295866
GREG-RUSEDSKI,0.39419358382774106
CARLOS-COSTA,0.35979455064822224
ALISTAIR-HUNT,0.2855031861129448
TODD-LARKHAM,0.3495110964623269
BRETT-STEVEN,0.3602175346077918
DAVID-CALDWELL,0.3310975609756156
STEVEN-DOWNS,0.2753680509778124
CARLOS-MOYA,0.4252636783124528
GORAN-IVANISEVIC,0.3833443199297029
ALBERT-COSTA,0.39254010107669834
GRANT-STAFFORD,0.3564106789716669
ADRIAN-VOINEA,0.39288068556362515
WAYNE-FERREIRA,0.39251812788399404
LIONEL-ROUX,0.370160404306762
FELIX-MANTILLA,0.40292792792793425
MARC-ROSSET,0.39618215776753424
SARGIS-SARGSIAN,0.4018787079762754
GRANT-DOYLE,0.29973632168754083
NEVILLE-GODWIN,0.3769501208525784
PETE-SAMPRAS,0.3848220171391069
MICHAEL-CHANG,0.38895297736762685
MALIVAI-WASHINGTON,0.33759063941991446
JENS-KNIPPSCHILD,0.3793506921555892
GILBERT-SCHALLER,0.3427543397055675
ARNAUD-BOETSCH,0.3543012524719958
KARSTEN-BRAASCH,0.326801801801806
DENNIS-VAN-SCHEPPINGEN,0.39551197539003374
RICHEY-RENEBERG,0.353702482970787
JAVIER-FRANA,0.3233629971434888
MICHAEL-JOYCE,0.3441716106350345
