SCOTT-DRAPER,0.0215744385893136
TODD-WOODBRIDGE,0.019769134963677153
MIKAEL-TILLSTROM,0.020627731227321488
JEFF-TARANGO,0.022403492565166813
ALEX-OBRIEN,0.018175034785614583
KAROL-KUCERA,0.0318909437844695
JONAS-BJORKMAN,0.040429379177224695
ANDREI-CHERKASOV,0.01592796562270712
MARK-WOODFORDE,0.02032375151666682
JIRI-NOVAK,0.03953643180649789
THOMAS-JOHANSSON,0.04158674877017593
DAVID-PRINOSIL,0.02346694866857129
BOHDAN-ULIHRACH,0.030583237098740366
JONATHAN-STARK,0.01707805891520075
PATRICK-RAFTER,0.027892381184271356
BYRON-BLACK,0.02396932351330919
YEVGENY-KAFELNIKOV,0.03929461717895736
RICHARD-FROMBERG,0.021924339014296468
ANDREI-MEDVEDEV,0.022889111154995236
DANIEL-VACEK,0.022464844153147482
MARC-KEVIN-GOELLNER,0.01936213011663224
SLAVA-DOSEDEL,0.021826913805713492
RENZO-FURLAN,0.017817088948866078
NICOLAS-PEREIRA,0.015162754980524405
NICKLAS-KULTI,0.01714856813059739
KENNETH-CARLSEN,0.028369128476809634
ALEX-RADULESCU,0.016877765290252356
GALO-BLANCO,0.025455955261803852
SANDON-STOLLE,0.017131359514208414
MICHAEL-TEBBUTT,0.016683170726389317
JEFF-SALZENSTEIN,0.017055888273138285
MARTIN-DAMM,0.020899865002414544
TIM-HENMAN,0.04531014904986508
JIM-COURIER,0.020552694450695037
SERGI-BRUGUERA,0.022158054418170356
HICHAM-ARAZI,0.03159653350440523
THOMAS-MUSTER,0.020128289325752162
MAGNUS-GUSTAFSSON,0.023392765863932827
PETR-KORDA,0.020576807673401254
MAGNUS-LARSSON,0.0226502643059054
CHRISTIAN-RUUD,0.019577491741327325
DOMINIK-HRBATY,0.044976798617309376
MAGNUS-NORMAN,0.031027588509322565
RAZVAN-SABAU,0.017461309344246903
PATRICK-MCENROE,0.015496894144920314
JAVIER-SANCHEZ,0.018587264697793857
TAMER-EL-SAWY,0.015170517914295445
PATRIK-FREDRIKSSON,0.015735163260108927
HERNAN-GUMY,0.019510511105922657
THOMAS-ENQVIST,0.034758532164923236
JAN-SIEMERINK,0.02268949053350726
MICHAEL-STICH,0.015941601179610142
JORDI-BURILLO,0.016728653657462123
STEPHANE-SIMIAN,0.01577323453694062
PAUL-HAARHUIS,0.018706774718191946
SJENG-SCHALKEN,0.03427451866410608
LEANDER-PAES,0.01760844360076497
KARIM-ALAMI,0.023302754138552425
HERBERT-WILTSCHNIG,0.01524239216192005
DINU-PESCARIU,0.016662868904210135
JUAN-ALBERT-VILOCA-PUIG,0.018204444389954076
SULTAN-KHALFAN,0.015233733255873764
OLIVER-GROSS,0.017676593010653302
GUILLAUME-RAOUX,0.020243221511365327
MARCOS-ONDRUSKA,0.016786221260428648
MARCELO-RIOS,0.031259046868827245
JAN-MICHAEL-GAMBILL,0.03233317789669035
ALBERTO-BERASATEGUI,0.021668101635957917
CHRIS-WOODRUFF,0.02161831299956085
CECIL-MAMIIT,0.0209849876856896
ROBERTO-CARRETERO,0.015770994548777333
ALEX-CORRETJA,0.03530878487454876
TOMAS-CARBONELL,0.016100536392055543
BERND-KARBACHER,0.017137822699644433
GREG-RUSEDSKI,0.036918770694728285
CARLOS-COSTA,0.01850551149508437
ALISTAIR-HUNT,0.015121376558528141
TODD-LARKHAM,0.0156396096108804
BRETT-STEVEN,0.017951754306223713
DAVID-CALDWELL,0.015261214099144124
STEVEN-DOWNS,0.014990640063159956
CARLOS-MOYA,0.05271249651419376
GORAN-IVANISEVIC,0.027233057218909038
ALBERT-COSTA,0.03651792222232377
GRANT-STAFFORD,0.01770064563589932
ADRIAN-VOINEA,0.023600336299194464
WAYNE-FERREIRA,0.03078680815006678
LIONEL-ROUX,0.017740630194900842
FELIX-MANTILLA,0.03383442428665323
MARC-ROSSET,0.027969028916990116
SARGIS-SARGSIAN,0.029965863696471428
GRANT-DOYLE,0.015144686944228124
NEVILLE-GODWIN,0.017297246819255326
PETE-SAMPRAS,0.029757235758026634
MICHAEL-CHANG,0.02740550049318879
MALIVAI-WASHINGTON,0.01600061402955953
JENS-KNIPPSCHILD,0.019190333125814422
GILBERT-SCHALLER,0.015989368980147644
ARNAUD-BOETSCH,0.016548475482397167
KARSTEN-BRAASCH,0.015585403492494083
DENNIS-VAN-SCHEPPINGEN,0.019287867480406173
RICHEY-RENEBERG,0.01794033140486401
JAVIER-FRANA,0.015437825295730154
MICHAEL-JOYCE,0.015896628720443187
JAN-KROSLAK,0.019048616848263315
FERNANDO-MELIGENI,0.025025863084181997
FILIP-DEWULF,0.01841421281099875
PETER-TRAMACCHI,0.01536967290516806
GUSTAVO-KUERTEN,0.03714767005426759
JEAN-PHILIPPE-FLEURIAN,0.015228214928196593
EYAL-RAN,0.015604673538032254
KRIS-GOOSSENS,0.015018029235400191
BEN-ELLWOOD,0.015264141581069144
GEOFF-GRANT,0.015698953571316406
BORIS-BECKER,0.017767450447952794
LLEYTON-HEWITT,0.05726818523999522
TOBY-MITCHELL,0.015040051606845219
FERNON-WIBIER,0.01547684992462128
GUY-FORGET,0.01518391886279928
PAT-CASH,0.015256166868391607
ANDREI-CHESNOKOV,0.015314443455928107
ORLIN-STANOYTCHEV,0.01697468082072666
ANDREI-PAVEL,0.03780924465468522
MARCOS-AURELIO-GORRIZ,0.015331671046484033
SEBASTIEN-LAREAU,0.01906999600938036
ANDREA-GAUDENZI,0.024152727477986177
ANDREI-OLHOVSKIY,0.015487706508979248
