0,277,0.09757756500810966
1,204,0.09422389645513378
2,238,0.08828847994894161
3,248,0.08854642810500196
4,272,0.08310722813110484
5,167,0.1086501695404372
6,278,0.08282471495727606
7,298,0.080582107427745
8,269,0.08367086500582589
9,342,0.0748229322083312
10,198,0.08321796646669744
11,293,0.08852681284772547
12,208,0.08941843180973616
13,283,0.0850312006616044
14,157,0.09186673199412053
15,225,0.1078968253968254
16,292,0.08431012568846208
17,263,0.08420166603779061
18,220,0.09078455790784558
19,263,0.09299625576872841
20,209,0.09873021715126978
21,272,0.09024310831343607
22,235,0.08245135479178033
23,340,0.08250910983862572
24,259,0.09263416240160426
25,290,0.0835938432167999
26,233,0.09586354891223917
27,286,0.1058765795607901
28,205,0.10392156862745099
29,325,0.07958214624881292
30,271,0.08651086510865108
31,226,0.08833824975417896
32,293,0.0789892000561036
33,211,0.09311667795080117
34,256,0.08357843137254901
35,338,0.08054009446385617
36,324,0.07946336429308566
37,253,0.0860154338415208
38,203,0.08964541774374482
39,293,0.08754499976623498
40,303,0.08482503879527026
41,244,0.09336841395129192
42,288,0.07709059233449478
43,192,0.10160340314136125
44,281,0.08037620742247077
45,256,0.08722426470588235
46,245,0.08149882903981265
47,159,0.09306583870710931
48,234,0.0935402222955871
49,599,0.07833568768460254
50,622,0.07783835841993259
51,530,0.08811927096336983
52,551,0.08723312984655997
53,579,0.08434778971021509
54,555,0.08080137899632485
55,632,0.07601957912896949
56,514,0.09005544557459363
57,542,0.08785152546534708
58,622,0.07589667117138109
59,543,0.08273021956738905
60,594,0.08066045502807728
61,548,0.0818732569156247
62,472,0.08160603116340998
63,521,0.08579654510556622
64,504,0.08099024898229669
65,549,0.0815749936846024
66,500,0.08537875751503006
67,468,0.08880103955050422
68,491,0.07036867700236918
69,511,0.08642032155327885
70,506,0.08356748718350096
71,485,0.0795688847235239
72,482,0.08486814295942927
73,545,0.08095655693470048
74,521,0.08217185885132142
75,407,0.08242456518318587
76,475,0.08463690872751499
77,475,0.07654452587164112
78,417,0.07875622578859989
79,427,0.0792294752119273
80,434,0.07404135758452975
81,427,0.08475992567426416
82,453,0.07856180038680186
83,460,0.07414985317798617
84,397,0.08942065491183879
85,377,0.08725097353123766
86,344,0.09743033425994983
87,481,0.07862959112959113
88,354,0.09508490581136665
89,373,0.07792095476952347
90,328,0.09051241888565674
91,345,0.0858948432760364
92,374,0.0876116471448438
93,340,0.08958875585632484
94,418,0.0768189276330132
95,385,0.08074945887445888
96,498,0.06992153725566248
97,404,0.08272117534334078
98,414,0.08255839796001918
99,401,0.07743142144638404
100,371,0.07711808843884316
101,307,0.09403674607736688
102,328,0.08484373834564034
103,438,0.06858719162408702
104,389,0.07455012853470437
105,426,0.07901684617508975
106,433,0.07574202377897528
107,309,0.0997352162400706
108,419,0.06825318884105469
109,339,0.083014784172034
110,306,0.0894460516447016
111,351,0.0761904761904762
112,300,0.088561872909699
113,309,0.08307065103181609
114,360,0.07672547199009594
115,315,0.08878778687695885
116,255,0.09436467500385981
117,321,0.07350077881619937
118,337,0.0824501907587961
119,335,0.07998927518098133
120,316,0.07629093831625477
121,343,0.07600634238657869
122,371,0.07582137393458148
123,300,0.08176142697881829
124,342,0.07729244910908747
125,265,0.09136649514008005
126,329,0.07578397212543554
127,290,0.0795131845841785
128,351,0.07638583638583639
129,283,0.08806355411873794
130,269,0.08311601842090661
131,318,0.07634466202408587
132,239,0.090467986357723
133,232,0.098410210479176
134,256,0.08587622549019608
135,272,0.08508790970262643
136,253,0.08143547273982056
137,316,0.07699417319670485
138,298,0.0813730142589203
139,264,0.07253139762645466
140,284,0.0846065794057632
141,292,0.07611919220449088
142,267,0.08814170257103433
