MARCELO-CHARPENTIER,17.0,0.5416666666666666
LUCAS-ARNOLD-KER,47.0,0.3975609756097561
LARS-REHMANN,4.0,0.5
ANDREI-STOLIAROV,94.0,0.506108848574602
ALEXEI-BELOV,1.0,0
JOOST-WINNINK,3.0,0.3333333333333333
IGOR-TCHELYCHEV,1.0,0
GIANLUCA-POZZI,181.0,0.4573300573300573
FRANCO-SQUILLARI,293.0,0.4581472291149711
FERNANDO-VICENTE,389.0,0.33276381909547736
MARCELLO-CRACA,34.0,0.37438423645320196
DAVID-SKOCH,22.0,0.0735930735930736
ALBERTO-MARTIN,533.0,0.2870221383787383
BERNARDO-MOTA,7.0,0.3333333333333333
JUAN-ANTONIO-MARIN,205.0,0.32990750256937307
MOUNIR-EL-AAREJ,13.0,0.19696969696969696
LARBI-RHARNIT,1.0,0
MEHDI-TAHIRI,9.0,0.4642857142857143
RAINER-SCHUETTLER,691.0,0.3183738955551036
MARCO-MENESCHINCHERI,9.0,0.4722222222222222
SUSHEEL-NARLA,1.0,0
GOUICHI-MOTOMURA,41.0,0.1767881241565452
MAHESH-BHUPATHI,13.0,0.3333333333333333
ROBERTO-JABALI,5.0,0.3
FREDERIC-FONTANG,8.0,0.21428571428571427
FRANCISCO-CABELLO,7.0,0.42857142857142855
JACOBO-DIAZ,83.0,0.43105590062111804
BRUNO-FRAGOSO,1.0,0
ALEX-LOPEZ-MORON,23.0,0.3593073593073593
DANNY-SAPSFORD,12.0,0.3181818181818182
CARSTEN-ARRIENS,5.0,0.3
MELVIN-TONG,2.0,1.0
JOSHUA-EAGLE,5.0,0.6
HENRIK-HOLM,7.0,0.5238095238095238
CARL-CHANG,1.0,0
ALBERT-PORTAS,344.0,0.34132124352331605
GERMAN-LOPEZ,2.0,0
DONALD-JOHNSON,5.0,0.4
EMILIO-SANCHEZ,4.0,0.5
DAVID-SALVADOR-ESTEPA,1.0,0
ANDREW-RICHARDSON,14.0,0.45454545454545453
TAKAO-SUZUKI,73.0,0.25753569539925963
HIDEKI-KANEKO,5.0,0.1
DAVID-ADAMS,1.0,0
YASUFUMI-YAMAMOTO,2.0,0
ROGER-SMITH,1.0,0
THOMAS-SHIMADA,3.0,0
ARNE-THOMS,1.0,0
DAVIDE-SANGUINETTI,403.0,0.33838964222784035
ANDREI-MERINOV,9.0,0.2222222222222222
MARTIN-RODRIGUEZ,54.0,0.4927536231884058
WAYNE-BLACK,115.0,0.4971932638331997
STEVE-CAMPBELL,62.0,0.4744933612858141
JAIME-ONCINS,10.0,0.3111111111111111
SCOTT-HUMPHRIES,7.0,0.3333333333333333
JEROME-HANQUEZ,2.0,0
GUILLERMO-CANAS,460.0,0.3638888888888889
DANIEL-ELSNER,35.0,0.4943181818181818
MICHAL-TABARA,89.0,0.5094409477971121
DAVID-WITT,5.0,0.2
IVAN-BARON,1.0,0
RAMON-DELGADO,208.0,0.30027884280237016
DAVIDE-SCALA,21.0,0.2982456140350877
DIEGO-NARGISO,33.0,0.4827586206896552
GABRIEL-SILBERSTEIN,5.0,0.9
CLEMENS-TRIMMEL,5.0,0.5
PATRICK-BAUR,5.0,0.3
WOLFGANG-SCHRANZ,13.0,0.5909090909090909
MARKUS-HIPFL,128.0,0.44672718585762067
NICOLAS-ESCUDE,284.0,0.48513986013986016
SALVADOR-NAVARRO,11.0,0.43636363636363634
RODOLPHE-GILBERT,10.0,0.7333333333333333
STEPHANE-HUET,47.0,0.4365750528541226
MIGUEL-PASTURA,1.0,0
JOAQUIN-MUNOZ-HERNANDEZ,8.0,0.32142857142857145
FRANZ-STAUDER,5.0,0
MARTIN-LEE,62.0,0.49764309764309766
DAVID-NAINKIN,21.0,0.5157894736842106
LUIS-HERRERA,8.0,0.35714285714285715
CHRIS-HAGGARD,5.0,0
MARK-PETCHEY,7.0,0.38095238095238093
