RAFAEL-NADAL,0.18190674643490579
DAVID-GOFFIN,0.15964606811709764
DOMINIC-THIEM,0.15927371306212876
ALEXANDER-ZVEREV,0.1576325321592954
GRIGOR-DIMITROV,0.15262088419806655
ROGER-FEDERER,0.13725426379690797
MARIN-CILIC,0.13453681114388075
ROBERTO-BAUTISTA-AGUT,0.13423024719592183
DIEGO-SCHWARTZMAN,0.1309766069800611
JACK-SOCK,0.11989202742098959
