SCOTT-DRAPER,0.013408202656291314
TODD-WOODBRIDGE,0.007328767093089762
MIKAEL-TILLSTROM,0.010447207251453622
JEFF-TARANGO,0.012639630917489538
ALEX-OBRIEN,0.005256265838419679
KAROL-KUCERA,0.039046885389726935
JONAS-BJORKMAN,0.06042470339832554
ANDREI-CHERKASOV,0.0012161548573439394
MARK-WOODFORDE,0.009784684642020286
JIRI-NOVAK,0.06289687868460683
THOMAS-JOHANSSON,0.06620294599402904
DAVID-PRINOSIL,0.01705776589938265
BOHDAN-ULIHRACH,0.0356948014891976
JONATHAN-STARK,0.0030322208469214405
PATRICK-RAFTER,0.02510051892997745
BYRON-BLACK,0.01674519099363349
YEVGENY-KAFELNIKOV,0.0539540869108134
RICHARD-FROMBERG,0.01303566923179454
ANDREI-MEDVEDEV,0.015018377307263969
DANIEL-VACEK,0.014941684650971853
MARC-KEVIN-GOELLNER,0.0073420318926904135
SLAVA-DOSEDEL,0.013295308375054412
RENZO-FURLAN,0.004780619302243552
NICOLAS-PEREIRA,0.00021850181054865352
NICKLAS-KULTI,0.004174975678571488
KENNETH-CARLSEN,0.02824867273191527
ALEX-RADULESCU,0.002937452642564576
GALO-BLANCO,0.021544217380015447
SANDON-STOLLE,0.0031352911494356072
MICHAEL-TEBBUTT,0.0025820349702637873
JEFF-SALZENSTEIN,0.003781989548313806
MARTIN-DAMM,0.010450820833149516
TIM-HENMAN,0.07533822039940273
JIM-COURIER,0.00994328106950557
SERGI-BRUGUERA,0.013490484911442254
HICHAM-ARAZI,0.0375079202508891
THOMAS-MUSTER,0.009197831319739202
MAGNUS-GUSTAFSSON,0.016732147838003027
PETR-KORDA,0.009710308817572458
MAGNUS-LARSSON,0.015693743143029012
CHRISTIAN-RUUD,0.007407518624816345
DOMINIK-HRBATY,0.07332215383548106
MAGNUS-NORMAN,0.03430281423235815
RAZVAN-SABAU,0.005316422677038861
PATRICK-MCENROE,0.0008421486569758661
JAVIER-SANCHEZ,0.005442899234264397
TAMER-EL-SAWY,0.0003401199503843319
PATRIK-FREDRIKSSON,0.0010974928956013264
HERNAN-GUMY,0.00766274411739108
THOMAS-ENQVIST,0.045617264875468064
JAN-SIEMERINK,0.01420088427245866
MICHAEL-STICH,0.0013461034242400957
JORDI-BURILLO,0.0028984137570455047
STEPHANE-SIMIAN,0.0012436408333557694
PAUL-HAARHUIS,0.005810475626556161
SJENG-SCHALKEN,0.04310837492544903
LEANDER-PAES,0.0038463422033379606
KARIM-ALAMI,0.0158327369388831
HERBERT-WILTSCHNIG,0.0004748047674655714
DINU-PESCARIU,0.002376226136287263
JUAN-ALBERT-VILOCA-PUIG,0.005388592579340668
SULTAN-KHALFAN,0.00045221795203791436
OLIVER-GROSS,0.005130507319468852
GUILLAUME-RAOUX,0.010142793482898455
MARCOS-ONDRUSKA,0.0032420268137422006
MARCELO-RIOS,0.03433247335421827
JAN-MICHAEL-GAMBILL,0.039357119635116615
ALBERTO-BERASATEGUI,0.011736943981481446
CHRIS-WOODRUFF,0.013025636823572778
CECIL-MAMIIT,0.011722734380401084
ROBERTO-CARRETERO,0.0012337834620226645
ALEX-CORRETJA,0.04745746480276509
TOMAS-CARBONELL,0.0018179431807408778
BERND-KARBACHER,0.0037028141291695596
GREG-RUSEDSKI,0.05082797434446577
CARLOS-COSTA,0.0059821339813654695
ALISTAIR-HUNT,0.00020683334284618142
TODD-LARKHAM,0.0015983358773728313
BRETT-STEVEN,0.004604610639502976
DAVID-CALDWELL,0.00045945736070647996
STEVEN-DOWNS,2.8243250645359242e-05
CARLOS-MOYA,0.0983378073332466
GORAN-IVANISEVIC,0.024956132487248865
ALBERT-COSTA,0.050473394998613294
GRANT-STAFFORD,0.0044414936082707735
ADRIAN-VOINEA,0.01914568059273657
WAYNE-FERREIRA,0.03520640438445667
LIONEL-ROUX,0.0045837307403274455
FELIX-MANTILLA,0.04208717010125479
MARC-ROSSET,0.02829327828499035
SARGIS-SARGSIAN,0.03436091546013555
GRANT-DOYLE,0.00022941628643874352
NEVILLE-GODWIN,0.004131036553920663
PETE-SAMPRAS,0.03230706801091804
MICHAEL-CHANG,0.024385756678743153
MALIVAI-WASHINGTON,0.0014134198356554935
JENS-KNIPPSCHILD,0.007707859280790381
GILBERT-SCHALLER,0.00124854475342497
ARNAUD-BOETSCH,0.0023902557669438734
KARSTEN-BRAASCH,0.0009817043702623153
DENNIS-VAN-SCHEPPINGEN,0.009178971362299178
RICHEY-RENEBERG,0.005028436542185318
JAVIER-FRANA,0.0006317838751434293
MICHAEL-JOYCE,0.0016422888288706806
JAN-KROSLAK,0.007593531459399017
FERNANDO-MELIGENI,0.019918602035944425
FILIP-DEWULF,0.006145144404568916
PETER-TRAMACCHI,0.0007609502338606764
GUSTAVO-KUERTEN,0.05044577190109542
JEAN-PHILIPPE-FLEURIAN,0.00029920024252971567
EYAL-RAN,0.0007373266382289777
KRIS-GOOSSENS,5.589717513243059e-05
BEN-ELLWOOD,0.00020019083741330904
GEOFF-GRANT,0.0010061616907570375
BORIS-BECKER,0.0051224236783877775
LLEYTON-HEWITT,0.11832984847390937
TOBY-MITCHELL,0.0001434380245501976
FERNON-WIBIER,0.000709100241032726
GUY-FORGET,0.0005230678300512639
PAT-CASH,0.00040728176241510474
ANDREI-CHESNOKOV,0.000366708094529792
ORLIN-STANOYTCHEV,0.003210434845117459
ANDREI-PAVEL,0.055300132705685824
MARCOS-AURELIO-GORRIZ,0.0003830960067215774
SEBASTIEN-LAREAU,0.006619413202325727
ANDREA-GAUDENZI,0.01951319941530993
