JONAS-BJORKMAN,LLEYTON-HEWITT
CARLOS-MOYA,THOMAS-ENQVIST
SERGI-BRUGUERA,NICOLAS-KIEFER
ALEX-CORRETJA,HENDRIK-DREEKMANN
MARK-WOODFORDE,TIM-HENMAN
HICHAM-ARAZI,ALBERT-COSTA
CEDRIC-PIOLINE,TODD-MARTIN
FABRICE-SANTORO,ALBERTO-BERASATEGUI
THOMAS-JOHANSSON,FRANCISCO-CLAVET
SARGIS-SARGSIAN,SCOTT-DRAPER
DICK-NORMAN,MAGNUS-GUSTAFSSON
SJENG-SCHALKEN,KAROL-KUCERA
MAGNUS-NORMAN,ALBERT-PORTAS
JULIAN-ALONSO,JASON-STOLTENBERG
MARC-ROSSET,MICHAEL-TEBBUTT
MARCELO-RIOS,PETR-KORDA
KAROL-KUCERA,PETR-KORDA
NICOLAS-ESCUDE,MARCELO-RIOS
PETE-SAMPRAS,KAROL-KUCERA
JONAS-BJORKMAN,PETR-KORDA
ALBERTO-BERASATEGUI,MARCELO-RIOS
NICOLAS-KIEFER,NICOLAS-ESCUDE
HICHAM-ARAZI,PETE-SAMPRAS
BYRON-BLACK,JONAS-BJORKMAN
CEDRIC-PIOLINE,PETR-KORDA
LIONEL-ROUX,MARCELO-RIOS
ANDRE-AGASSI,ALBERTO-BERASATEGUI
TODD-WOODBRIDGE,NICOLAS-ESCUDE
GUILLAUME-RAOUX,NICOLAS-KIEFER
RICHARD-FROMBERG,KAROL-KUCERA
MAGNUS-GUSTAFSSON,PETE-SAMPRAS
PATRICK-RAFTER,ALBERTO-BERASATEGUI
FABRICE-SANTORO,JONAS-BJORKMAN
GREG-RUSEDSKI,TODD-WOODBRIDGE
VINCENT-SPADEA,PETR-KORDA
ANDREW-ILIE,MARCELO-RIOS
ALEX-CORRETJA,CEDRIC-PIOLINE
ANDREA-GAUDENZI,ANDRE-AGASSI
FRANCISCO-CLAVET,HICHAM-ARAZI
STEVE-CAMPBELL,BYRON-BLACK
RICHEY-RENEBERG,NICOLAS-ESCUDE
SEBASTIEN-LAREAU,RICHARD-FROMBERG
JEROME-GOLMARD,NICOLAS-KIEFER
DANIEL-NESTOR,KAROL-KUCERA
WAYNE-BLACK,GUILLAUME-RAOUX
KARIM-ALAMI,LIONEL-ROUX
DAVIDE-SANGUINETTI,PETE-SAMPRAS
TODD-MARTIN,PATRICK-RAFTER
MICHAEL-CHANG,GUILLAUME-RAOUX
WAYNE-FERREIRA,JONAS-BJORKMAN
JONATHAN-STARK,GREG-RUSEDSKI
SCOTT-DRAPER,PETR-KORDA
CARLOS-MOYA,RICHARD-FROMBERG
THOMAS-ENQVIST,MARCELO-RIOS
DAVID-PRINOSIL,ALEX-CORRETJA
GUSTAVO-KUERTEN,NICOLAS-ESCUDE
MARK-PHILIPPOUSSIS,HICHAM-ARAZI
ALBERT-COSTA,ANDRE-AGASSI
JULIAN-ALONSO,KARIM-ALAMI
ANDREI-MEDVEDEV,ALBERTO-BERASATEGUI
MICHAEL-TEBBUTT,WAYNE-BLACK
GIANLUCA-POZZI,BYRON-BLACK
ALEX-OBRIEN,STEVE-CAMPBELL
MALIVAI-WASHINGTON,FRANCISCO-CLAVET
OLIVER-GROSS,ANDREA-GAUDENZI
JAN-SIEMERINK,JEROME-GOLMARD
SLAVA-DOSEDEL,MAGNUS-GUSTAFSSON
JASON-STOLTENBERG,ANDREW-ILIE
DAVID-WHEATON,NICOLAS-KIEFER
DANIEL-VACEK,KAROL-KUCERA
MIKAEL-TILLSTROM,SEBASTIEN-LAREAU
MARTIN-DAMM,DANIEL-NESTOR
JORDI-BURILLO,CEDRIC-PIOLINE
FRANCO-SQUILLARI,RICHEY-RENEBERG
JAN-APELL,LIONEL-ROUX
NICOLAS-LAPENTTI,FABRICE-SANTORO
MARC-ROSSET,VINCENT-SPADEA
CHRISTOPHE-VAN-GARSSE,TODD-WOODBRIDGE
SJENG-SCHALKEN,PETE-SAMPRAS
JEFF-TARANGO,PATRICK-RAFTER
KENNETH-CARLSEN,MICHAEL-CHANG
ALLEN-BELOBRAJDIC,JONAS-BJORKMAN
DAVID-WITT,GREG-RUSEDSKI
ALBERT-PORTAS,PETR-KORDA
PETER-TRAMACCHI,CARLOS-MOYA
THOMAS-MUSTER,JAN-APELL
GRANT-STAFFORD,MARCELO-RIOS
SERGI-BRUGUERA,KAROL-KUCERA
LUCAS-ARNOLD-KER,ALEX-CORRETJA
JACOBO-DIAZ,GUSTAVO-KUERTEN
GORAN-IVANISEVIC,JAN-SIEMERINK
FELIX-MANTILLA,BYRON-BLACK
ALEX-CALATRAVA,MARK-PHILIPPOUSSIS
TOMMY-HAAS,ALBERT-COSTA
MARZIO-MARTELLI,ANDRE-AGASSI
ALEX-RADULESCU,KARIM-ALAMI
RENZO-FURLAN,JULIAN-ALONSO
HENDRIK-DREEKMANN,HICHAM-ARAZI
KARSTEN-BRAASCH,ALBERTO-BERASATEGUI
BRETT-STEVEN,WAYNE-BLACK
SARGIS-SARGSIAN,JORDI-BURILLO
JUSTIN-GIMELSTOB,STEVE-CAMPBELL
LARS-BURGSMULLER,FRANCISCO-CLAVET
MARK-WOODFORDE,MARTIN-DAMM
ARNAUD-BOETSCH,SLAVA-DOSEDEL
DOMINIK-HRBATY,SCOTT-DRAPER
JUAN-ANTONIO-MARIN,THOMAS-ENQVIST
MAGNUS-LARSSON,NICOLAS-ESCUDE
JAN-KROSLAK,WAYNE-FERREIRA
TODD-LARKHAM,RICHARD-FROMBERG
DINU-PESCARIU,ANDREA-GAUDENZI
TIM-HENMAN,JEROME-GOLMARD
MARC-KEVIN-GOELLNER,OLIVER-GROSS
DENNIS-VAN-SCHEPPINGEN,MAGNUS-GUSTAFSSON
JENS-KNIPPSCHILD,ANDREW-ILIE
MARK-DRAPER,NICOLAS-KIEFER
JUAN-ALBERT-VILOCA-PUIG,NICOLAS-LAPENTTI
MAGNUS-NORMAN,SEBASTIEN-LAREAU
JAVIER-SANCHEZ,TODD-MARTIN
LUKE-SMITH,ANDREI-MEDVEDEV
GILBERT-SCHALLER,DANIEL-NESTOR
JAN-MICHAEL-GAMBILL,ALEX-OBRIEN
FERNANDO-MELIGENI,CEDRIC-PIOLINE
ARNAUD-CLEMENT,GIANLUCA-POZZI
JOHAN-VAN-HERCK,DAVID-PRINOSIL
SANDON-STOLLE,GUILLAUME-RAOUX
MARCOS-ONDRUSKA,RICHEY-RENEBERG
BRIAN-MACPHIE,MARC-ROSSET
TOMAS-NYDAHL,LIONEL-ROUX
ALBERTO-MARTIN,DAVIDE-SANGUINETTI
EMILIO-BENFELE-ALVAREZ,FABRICE-SANTORO
JUREK-STASIAK,VINCENT-SPADEA
THOMAS-JOHANSSON,FRANCO-SQUILLARI
CARLOS-COSTA,JONATHAN-STARK
GALO-BLANCO,JASON-STOLTENBERG
MARCELO-FILIPPINI,MICHAEL-TEBBUTT
LEANDER-PAES,MIKAEL-TILLSTROM
LLEYTON-HEWITT,DANIEL-VACEK
CHRISTIAN-RUUD,CHRISTOPHE-VAN-GARSSE
RADOMIR-VASEK,MALIVAI-WASHINGTON
MARCELLO-CRACA,DAVID-WHEATON
FILIP-DEWULF,TODD-WOODBRIDGE
YEVGENY-KAFELNIKOV,THOMAS-ENQVIST
MIKAEL-TILLSTROM,YEVGENY-KAFELNIKOV
RICHARD-KRAJICEK,THOMAS-ENQVIST
ARNAUD-CLEMENT,YEVGENY-KAFELNIKOV
DANIEL-VACEK,RICHARD-KRAJICEK
MAGNUS-GUSTAFSSON,THOMAS-ENQVIST
ARNAUD-BOETSCH,MIKAEL-TILLSTROM
ADRIAN-VOINEA,YEVGENY-KAFELNIKOV
SEBASTIEN-GROSJEAN,RICHARD-KRAJICEK
SERGI-BRUGUERA,MAGNUS-GUSTAFSSON
GUSTAVO-KUERTEN,ARNAUD-BOETSCH
FRANCISCO-ROIG,THOMAS-ENQVIST
ALBERT-PORTAS,DANIEL-VACEK
JULIAN-ALONSO,ARNAUD-CLEMENT
MARC-KEVIN-GOELLNER,MIKAEL-TILLSTROM
JUAN-ALBERT-VILOCA-PUIG,YEVGENY-KAFELNIKOV
KARIM-ALAMI,RICHARD-KRAJICEK
TOMAS-CARBONELL,SERGI-BRUGUERA
FILIP-DEWULF,GUSTAVO-KUERTEN
CEDRIC-PIOLINE,MIKAEL-TILLSTROM
JORDI-BURILLO,THOMAS-ENQVIST
ALEX-LOPEZ-MORON,ALBERT-PORTAS
LIONEL-ROUX,JULIAN-ALONSO
ALBERTO-MARTIN,ARNAUD-BOETSCH
SJENG-SCHALKEN,ARNAUD-CLEMENT
ANDREA-GAUDENZI,MARC-KEVIN-GOELLNER
JEFF-TARANGO,SEBASTIEN-GROSJEAN
JOHAN-VAN-HERCK,MAGNUS-GUSTAFSSON
ARNAUD-DI-PASQUALE,FRANCISCO-ROIG
TOMAS-NYDAHL,DANIEL-VACEK
CHRISTIAN-RUUD,ADRIAN-VOINEA
GREG-RUSEDSKI,GORAN-IVANISEVIC
MARC-ROSSET,GREG-RUSEDSKI
MARTIN-SINNER,GORAN-IVANISEVIC
MARTIN-DAMM,GREG-RUSEDSKI
JIRI-NOVAK,GORAN-IVANISEVIC
RAINER-SCHUETTLER,MARC-ROSSET
KENNETH-CARLSEN,MARTIN-SINNER
JAN-KROSLAK,GREG-RUSEDSKI
BORIS-BECKER,GORAN-IVANISEVIC
ANDREI-MEDVEDEV,KENNETH-CARLSEN
RADOMIR-VASEK,MARC-ROSSET
EMILIO-BENFELE-ALVAREZ,JIRI-NOVAK
JAN-SIEMERINK,MARTIN-DAMM
ANDREI-MERINOV,RAINER-SCHUETTLER
DAVIDE-SANGUINETTI,MARTIN-SINNER
GIANLUCA-POZZI,GREG-RUSEDSKI
DAVID-PRINOSIL,GORAN-IVANISEVIC
TIM-HENMAN,RAINER-SCHUETTLER
ALEX-CALATRAVA,ANDREI-MEDVEDEV
RENZO-FURLAN,MARC-ROSSET
THOMAS-JOHANSSON,MARTIN-SINNER
JENS-KNIPPSCHILD,JIRI-NOVAK
JAVIER-SANCHEZ,MARTIN-DAMM
FREDRIK-BERGH,BORIS-BECKER
FERNANDO-VICENTE,EMILIO-BENFELE-ALVAREZ
HENDRIK-DREEKMANN,KENNETH-CARLSEN
JUAN-ANTONIO-MARIN,JAN-KROSLAK
ION-MOLDOVAN,ANDREI-MERINOV
ALEX-RADULESCU,DAVIDE-SANGUINETTI
PATRIK-FREDRIKSSON,JAN-SIEMERINK
DINU-PESCARIU,RADOMIR-VASEK
FELIX-MANTILLA,ALEX-CORRETJA
JONAS-BJORKMAN,ALEX-CORRETJA
WAYNE-FERREIRA,FELIX-MANTILLA
CARLOS-MOYA,JONAS-BJORKMAN
CARLOS-COSTA,ALEX-CORRETJA
ALBERTO-BERASATEGUI,FELIX-MANTILLA
NICOLAS-KIEFER,WAYNE-FERREIRA
MAGNUS-NORMAN,JONAS-BJORKMAN
MARTIN-SINNER,ALEX-CORRETJA
BORIS-BECKER,FELIX-MANTILLA
THOMAS-MUSTER,NICOLAS-KIEFER
HICHAM-ARAZI,ALBERTO-BERASATEGUI
JEFF-TARANGO,CARLOS-COSTA
BRETT-STEVEN,WAYNE-FERREIRA
ALBERT-COSTA,CARLOS-MOYA
DAVID-NAINKIN,JONAS-BJORKMAN
MARCELO-RIOS,BRETT-STEVEN
YEVGENY-KAFELNIKOV,HICHAM-ARAZI
JULIAN-ALONSO,ALEX-CORRETJA
SERGI-BRUGUERA,JEFF-TARANGO
KARIM-ALAMI,FELIX-MANTILLA
SANDON-STOLLE,THOMAS-MUSTER
GORAN-IVANISEVIC,CARLOS-MOYA
TIM-HENMAN,BORIS-BECKER
ALEKSANDAR-KITINOV,ALBERTO-BERASATEGUI
BOHDAN-ULIHRACH,CARLOS-COSTA
OSCAR-BURRIEZA-LOPEZ,ALBERT-COSTA
JAVIER-SANCHEZ,WAYNE-FERREIRA
JIRI-NOVAK,NICOLAS-KIEFER
ALBERT-PORTAS,MAGNUS-NORMAN
PIET-NORVAL,MARTIN-SINNER
PETE-SAMPRAS,ANDRE-AGASSI
JOHN-VAN-LOTTUM,PETE-SAMPRAS
MICHAEL-CHANG,ANDRE-AGASSI
MARK-WOODFORDE,PETE-SAMPRAS
TOMMY-HAAS,MICHAEL-CHANG
JAN-MICHAEL-GAMBILL,ANDRE-AGASSI
TODD-MARTIN,JOHN-VAN-LOTTUM
JORDI-BURILLO,PETE-SAMPRAS
GEORGE-BASTL,MICHAEL-CHANG
GUSTAVO-KUERTEN,ANDRE-AGASSI
GRANT-STAFFORD,TOMMY-HAAS
MALIVAI-WASHINGTON,MARK-WOODFORDE
TOMAS-NYDAHL,JAN-MICHAEL-GAMBILL
JAIME-ONCINS,TODD-MARTIN
VINCENT-SPADEA,JOHN-VAN-LOTTUM
JONATHAN-STARK,PETE-SAMPRAS
MARCELLO-CRACA,MICHAEL-CHANG
JUSTIN-GIMELSTOB,GUSTAVO-KUERTEN
MARK-PHILIPPOUSSIS,VINCENT-SPADEA
TODD-WOODBRIDGE,TODD-MARTIN
RICHARD-FROMBERG,TOMAS-NYDAHL
JUAN-ALBERT-VILOCA-PUIG,TOMMY-HAAS
WAYNE-BLACK,MARK-WOODFORDE
ALBERTO-MARTIN,ANDRE-AGASSI
FERNANDO-MELIGENI,GEORGE-BASTL
ANDREA-GAUDENZI,JORDI-BURILLO
SARGIS-SARGSIAN,JAN-MICHAEL-GAMBILL
EMILIO-BENFELE-ALVAREZ,JAIME-ONCINS
RICHEY-RENEBERG,GRANT-STAFFORD
ALEX-OBRIEN,JOHN-VAN-LOTTUM
RAMON-DELGADO,MALIVAI-WASHINGTON
MARC-ROSSET,RICHARD-KRAJICEK
THOMAS-JOHANSSON,RICHARD-KRAJICEK
CEDRIC-PIOLINE,MARC-ROSSET
DANIEL-VACEK,RICHARD-KRAJICEK
HENDRIK-DREEKMANN,CEDRIC-PIOLINE
FABRICE-SANTORO,THOMAS-JOHANSSON
DOMINIK-HRBATY,MARC-ROSSET
DAVID-PRINOSIL,RICHARD-KRAJICEK
JOHAN-VAN-HERCK,CEDRIC-PIOLINE
JEAN-FRANCOIS-BACHELOT,FABRICE-SANTORO
OLIVIER-DELAITRE,MARC-ROSSET
DAVIDE-SANGUINETTI,THOMAS-JOHANSSON
NICKLAS-KULTI,DOMINIK-HRBATY
MARC-KEVIN-GOELLNER,HENDRIK-DREEKMANN
JENS-KNIPPSCHILD,DANIEL-VACEK
JAN-KROSLAK,RICHARD-KRAJICEK
MARCOS-ONDRUSKA,CEDRIC-PIOLINE
ARNAUD-BOETSCH,FABRICE-SANTORO
ARTEMI-TCHERNENKO,MARC-ROSSET
GIANLUCA-POZZI,THOMAS-JOHANSSON
RAINER-SCHUETTLER,DOMINIK-HRBATY
JUAN-ANTONIO-MARIN,MARC-KEVIN-GOELLNER
RENZO-FURLAN,DANIEL-VACEK
DINU-PESCARIU,JEAN-FRANCOIS-BACHELOT
JEROME-GOLMARD,OLIVIER-DELAITRE
KIRILL-IVANOV-SMOLENSKY,HENDRIK-DREEKMANN
RADOMIR-VASEK,JENS-KNIPPSCHILD
GILBERT-SCHALLER,NICKLAS-KULTI
MARTIN-DAMM,DAVID-PRINOSIL
LARS-BURGSMULLER,DAVIDE-SANGUINETTI
MIKAEL-TILLSTROM,JOHAN-VAN-HERCK
MARC-ROSSET,GREG-RUSEDSKI
PATRICK-RAFTER,MARC-ROSSET
KAROL-KUCERA,GREG-RUSEDSKI
PETR-KORDA,KAROL-KUCERA
JEFF-TARANGO,PATRICK-RAFTER
THOMAS-JOHANSSON,GREG-RUSEDSKI
MAGNUS-LARSSON,MARC-ROSSET
ALBERT-PORTAS,PETR-KORDA
CEDRIC-PIOLINE,PATRICK-RAFTER
YEVGENY-KAFELNIKOV,MARC-ROSSET
GUILLAUME-RAOUX,GREG-RUSEDSKI
BOHDAN-ULIHRACH,KAROL-KUCERA
MARTIN-DAMM,THOMAS-JOHANSSON
JAN-SIEMERINK,MAGNUS-LARSSON
MAGNUS-NORMAN,JEFF-TARANGO
WAYNE-FERREIRA,PETR-KORDA
ARNAUD-BOETSCH,PATRICK-RAFTER
JONAS-BJORKMAN,THOMAS-JOHANSSON
JIRI-NOVAK,YEVGENY-KAFELNIKOV
HICHAM-ARAZI,GREG-RUSEDSKI
GORAN-IVANISEVIC,JAN-SIEMERINK
JOHAN-VAN-HERCK,KAROL-KUCERA
TIM-HENMAN,MAGNUS-NORMAN
FILIP-DEWULF,MARTIN-DAMM
MARC-KEVIN-GOELLNER,MAGNUS-LARSSON
MAGNUS-GUSTAFSSON,CEDRIC-PIOLINE
DOMINIK-HRBATY,ALBERT-PORTAS
FRANCISCO-CLAVET,GUILLAUME-RAOUX
NICOLAS-KIEFER,MARC-ROSSET
DICK-NORMAN,JEFF-TARANGO
FABRICE-SANTORO,BOHDAN-ULIHRACH
MICHAEL-CHANG,MARK-PHILIPPOUSSIS
MARCELO-RIOS,MARK-PHILIPPOUSSIS
GUSTAVO-KUERTEN,MICHAEL-CHANG
GRANT-STAFFORD,MARCELO-RIOS
RICHARD-FROMBERG,MICHAEL-CHANG
MARK-WOODFORDE,GUSTAVO-KUERTEN
THOMAS-ENQVIST,MARK-PHILIPPOUSSIS
VINCENT-SPADEA,MARCELO-RIOS
ANDREA-GAUDENZI,MICHAEL-CHANG
JAN-MICHAEL-GAMBILL,GUSTAVO-KUERTEN
SJENG-SCHALKEN,MARK-PHILIPPOUSSIS
JASON-STOLTENBERG,THOMAS-ENQVIST
JULIAN-ALONSO,GRANT-STAFFORD
BRIAN-MACPHIE,RICHARD-FROMBERG
TODD-MARTIN,MARK-WOODFORDE
STEVE-CAMPBELL,MARCELO-RIOS
DANIEL-NESTOR,MICHAEL-CHANG
GLENN-WEINER,GUSTAVO-KUERTEN
WAYNE-BLACK,MARK-PHILIPPOUSSIS
PAUL-HAARHUIS,THOMAS-ENQVIST
TODD-WOODBRIDGE,TODD-MARTIN
JIM-COURIER,BRIAN-MACPHIE
MALIVAI-WASHINGTON,JULIAN-ALONSO
RICHEY-RENEBERG,RICHARD-FROMBERG
TOMMY-HAAS,GRANT-STAFFORD
JUAN-ALBERT-VILOCA-PUIG,JASON-STOLTENBERG
JORDI-BURILLO,MARK-WOODFORDE
TOMAS-NYDAHL,SJENG-SCHALKEN
BYRON-BLACK,JAN-MICHAEL-GAMBILL
RAMON-DELGADO,ANDREA-GAUDENZI
JAVIER-SANCHEZ,VINCENT-SPADEA
EMILIO-BENFELE-ALVAREZ,WAYNE-BLACK
JONATHAN-STARK,JORDI-BURILLO
GRANT-DOYLE,STEVE-CAMPBELL
DAVIDE-SANGUINETTI,RAMON-DELGADO
SANDON-STOLLE,JAN-MICHAEL-GAMBILL
LUKE-JENSEN,PAUL-HAARHUIS
TJ-MIDDLETON,BRIAN-MACPHIE
FERNANDO-MELIGENI,TODD-MARTIN
MARCELLO-CRACA,DANIEL-NESTOR
NICOLAS-LAPENTTI,TOMAS-NYDAHL
JAIME-ONCINS,RICHEY-RENEBERG
ALEX-OBRIEN,VINCENT-SPADEA
ALBERTO-MARTIN,GRANT-STAFFORD
EYAL-RAN,JUAN-ALBERT-VILOCA-PUIG
SARGIS-SARGSIAN,MALIVAI-WASHINGTON
CHRISTIAN-VINCK,GLENN-WEINER
CEDRIC-PIOLINE,YEVGENY-KAFELNIKOV
WAYNE-FERREIRA,YEVGENY-KAFELNIKOV
JAN-SIEMERINK,CEDRIC-PIOLINE
PATRICK-RAFTER,WAYNE-FERREIRA
TIM-HENMAN,YEVGENY-KAFELNIKOV
KAROL-KUCERA,CEDRIC-PIOLINE
MARC-KEVIN-GOELLNER,JAN-SIEMERINK
PETR-KORDA,CEDRIC-PIOLINE
MAGNUS-GUSTAFSSON,PATRICK-RAFTER
DANIEL-VACEK,YEVGENY-KAFELNIKOV
FILIP-DEWULF,KAROL-KUCERA
GORAN-IVANISEVIC,WAYNE-FERREIRA
ANDREW-RICHARDSON,MARC-KEVIN-GOELLNER
RAINER-SCHUETTLER,TIM-HENMAN
BOHDAN-ULIHRACH,JAN-SIEMERINK
DAVID-PRINOSIL,PETR-KORDA
HICHAM-ARAZI,PATRICK-RAFTER
THOMAS-JOHANSSON,YEVGENY-KAFELNIKOV
GREG-RUSEDSKI,MARC-KEVIN-GOELLNER
RICHARD-KRAJICEK,TIM-HENMAN
SERGI-BRUGUERA,JAN-SIEMERINK
GUILLAUME-RAOUX,KAROL-KUCERA
KENNETH-CARLSEN,GORAN-IVANISEVIC
GALO-BLANCO,FILIP-DEWULF
CHRIS-WILKINSON,WAYNE-FERREIRA
BRETT-STEVEN,MAGNUS-GUSTAFSSON
FRANCISCO-CLAVET,CEDRIC-PIOLINE
MARC-ROSSET,ANDREW-RICHARDSON
MARTIN-DAMM,RAINER-SCHUETTLER
MARTIN-LEE,BOHDAN-ULIHRACH
KARIM-ALAMI,DANIEL-VACEK
THOMAS-ENQVIST,PETE-SAMPRAS
TOMMY-HAAS,PETE-SAMPRAS
SEBASTIEN-LAREAU,THOMAS-ENQVIST
SJENG-SCHALKEN,PETE-SAMPRAS
RICHEY-RENEBERG,THOMAS-ENQVIST
JEFF-TARANGO,TOMMY-HAAS
GRANT-STAFFORD,SEBASTIEN-LAREAU
ANDREA-GAUDENZI,PETE-SAMPRAS
MARCELLO-CRACA,THOMAS-ENQVIST
JIM-COURIER,SEBASTIEN-LAREAU
FERNANDO-MELIGENI,TOMMY-HAAS
MARAT-SAFIN,SJENG-SCHALKEN
TODD-MARTIN,RICHEY-RENEBERG
PAUL-HAARHUIS,GRANT-STAFFORD
JONATHAN-STARK,JEFF-TARANGO
XAVIER-MALISSE,PETE-SAMPRAS
EMILIO-BENFELE-ALVAREZ,THOMAS-ENQVIST
JULIAN-ALONSO,JONATHAN-STARK
CHRISTIAN-RUUD,JIM-COURIER
VINCENT-SPADEA,TOMMY-HAAS
RICHARD-FROMBERG,GRANT-STAFFORD
JEFF-SALZENSTEIN,SJENG-SCHALKEN
BYRON-BLACK,TODD-MARTIN
NICOLAS-LAPENTTI,MARCELLO-CRACA
DAVIDE-SANGUINETTI,ANDREA-GAUDENZI
JAVIER-SANCHEZ,PAUL-HAARHUIS
TOMAS-NYDAHL,SEBASTIEN-LAREAU
JUAN-ALBERT-VILOCA-PUIG,FERNANDO-MELIGENI
JORDI-BURILLO,RICHEY-RENEBERG
WAYNE-BLACK,MARAT-SAFIN
SANDON-STOLLE,JEFF-TARANGO
THOMAS-JOHANSSON,JAN-SIEMERINK
RICHARD-KRAJICEK,JAN-SIEMERINK
BRETT-STEVEN,THOMAS-JOHANSSON
PATRICK-RAFTER,JAN-SIEMERINK
GREG-RUSEDSKI,RICHARD-KRAJICEK
JOHAN-VAN-HERCK,THOMAS-JOHANSSON
TOMAS-CARBONELL,BRETT-STEVEN
DAVIDE-SCALA,PATRICK-RAFTER
RICHEY-RENEBERG,GREG-RUSEDSKI
ADRIAN-VOINEA,RICHARD-KRAJICEK
SERGI-BRUGUERA,JOHAN-VAN-HERCK
MIKAEL-TILLSTROM,TOMAS-CARBONELL
KENNETH-CARLSEN,THOMAS-JOHANSSON
GUILLAUME-RAOUX,JAN-SIEMERINK
MARTIN-DAMM,BRETT-STEVEN
PETER-WESSELS,PATRICK-RAFTER
JONAS-BJORKMAN,TOMAS-CARBONELL
KARIM-ALAMI,GREG-RUSEDSKI
YEVGENY-KAFELNIKOV,THOMAS-JOHANSSON
DENNIS-VAN-SCHEPPINGEN,RICHARD-KRAJICEK
HICHAM-ARAZI,SERGI-BRUGUERA
GORAN-IVANISEVIC,JAN-SIEMERINK
BOHDAN-ULIHRACH,KENNETH-CARLSEN
NICOLAS-ESCUDE,MARTIN-DAMM
DANIEL-VACEK,GUILLAUME-RAOUX
TOMAS-NYDAHL,RICHEY-RENEBERG
JOHN-VAN-LOTTUM,DAVIDE-SCALA
RAEMON-SLUITER,BRETT-STEVEN
MARC-KEVIN-GOELLNER,MIKAEL-TILLSTROM
JIRI-NOVAK,JOHAN-VAN-HERCK
PAUL-HAARHUIS,ADRIAN-VOINEA
JASON-STOLTENBERG,ANDRE-AGASSI
TOMMY-HAAS,ANDRE-AGASSI
SJENG-SCHALKEN,JASON-STOLTENBERG
ALBERT-COSTA,SJENG-SCHALKEN
JAN-MICHAEL-GAMBILL,ANDRE-AGASSI
SEBASTIEN-LAREAU,TOMMY-HAAS
ANDREA-GAUDENZI,JASON-STOLTENBERG
MARK-PHILIPPOUSSIS,TOMMY-HAAS
SARGIS-SARGSIAN,ALBERT-COSTA
NICOLAS-KIEFER,JAN-MICHAEL-GAMBILL
RICHARD-FROMBERG,SJENG-SCHALKEN
NICOLAS-LAPENTTI,ANDRE-AGASSI
JEFF-TARANGO,ANDREA-GAUDENZI
DOMINIK-HRBATY,SEBASTIEN-LAREAU
CARLOS-COSTA,JASON-STOLTENBERG
FRANCO-SQUILLARI,MARK-PHILIPPOUSSIS
SLAVA-DOSEDEL,ALBERT-COSTA
MAGNUS-NORMAN,CARLOS-COSTA
SCOTT-DRAPER,NICOLAS-KIEFER
FRANCISCO-CLAVET,JEFF-TARANGO
ALBERT-PORTAS,ANDRE-AGASSI
JULIAN-ALONSO,DOMINIK-HRBATY
THOMAS-MESSMER,RICHARD-FROMBERG
MARK-WOODFORDE,JAN-MICHAEL-GAMBILL
FERNANDO-MELIGENI,ANDREA-GAUDENZI
MICHAEL-JOYCE,TOMMY-HAAS
JAVIER-SANCHEZ,NICOLAS-LAPENTTI
MARCELO-FILIPPINI,SEBASTIEN-LAREAU
RAMON-DELGADO,SARGIS-SARGSIAN
GALO-BLANCO,SJENG-SCHALKEN
CHRISTIAN-RUUD,JASON-STOLTENBERG
DAVID-PRINOSIL,MAGNUS-GUSTAFSSON
KENNETH-CARLSEN,MAGNUS-GUSTAFSSON
JAN-SIEMERINK,DAVID-PRINOSIL
ANDREI-PAVEL,MAGNUS-GUSTAFSSON
BRETT-STEVEN,JAN-SIEMERINK
GIANLUCA-POZZI,KENNETH-CARLSEN
OLIVIER-DELAITRE,DAVID-PRINOSIL
THOMAS-JOHANSSON,DAVID-PRINOSIL
RENZO-FURLAN,MAGNUS-GUSTAFSSON
HICHAM-ARAZI,GIANLUCA-POZZI
DIEGO-NARGISO,JAN-SIEMERINK
FILIP-DEWULF,KENNETH-CARLSEN
DAVIDE-SANGUINETTI,BRETT-STEVEN
MARTIN-SINNER,OLIVIER-DELAITRE
TUOMAS-KETOLA,ANDREI-PAVEL
DENNIS-VAN-SCHEPPINGEN,THOMAS-JOHANSSON
JAN-KROSLAK,MAGNUS-GUSTAFSSON
RADOMIR-VASEK,HICHAM-ARAZI
ARNAUD-CLEMENT,JAN-SIEMERINK
NICKLAS-KULTI,FILIP-DEWULF
JENS-KNIPPSCHILD,BRETT-STEVEN
MARC-KEVIN-GOELLNER,ANDREI-PAVEL
MARTIN-DAMM,MARTIN-SINNER
JACOBO-DIAZ,KENNETH-CARLSEN
FREDERIK-FETTERLEIN,OLIVIER-DELAITRE
JONATHAN-PRINTZLAU,RENZO-FURLAN
RAINER-SCHUETTLER,TUOMAS-KETOLA
MIKAEL-TILLSTROM,DIEGO-NARGISO
ARNAUD-BOETSCH,GIANLUCA-POZZI
CHRISTIAN-VINCK,DAVID-PRINOSIL
JOHAN-VAN-HERCK,DAVIDE-SANGUINETTI
GREG-RUSEDSKI,MARCELO-RIOS
THOMAS-MUSTER,GREG-RUSEDSKI
JAN-MICHAEL-GAMBILL,MARCELO-RIOS
PETR-KORDA,MARCELO-RIOS
THOMAS-ENQVIST,GREG-RUSEDSKI
ANDRE-AGASSI,JAN-MICHAEL-GAMBILL
ANDREI-MEDVEDEV,THOMAS-MUSTER
PETE-SAMPRAS,THOMAS-MUSTER
