36,2.4981060606060606
44,2.4393939393939394
36,2.4829545454545454
34,2.5454545454545454
55,2.4053030303030303
52,2.403409090909091
29,2.5132575757575757
53,2.352272727272727
52,2.397727272727273
40,2.496212121212121
46,2.365530303030303
12,2.7708333333333335
50,2.397727272727273
40,2.446969696969697
35,2.462121212121212
36,2.509469696969697
48,2.403409090909091
36,2.4791666666666665
41,2.4109848484848486
30,2.5170454545454546
43,2.503787878787879
42,2.397727272727273
38,2.4640151515151514
14,2.753787878787879
48,2.4053030303030303
18,2.6818181818181817
19,2.7007575757575757
16,2.668560606060606
33,2.445075757575758
18,2.6818181818181817
33,2.4886363636363638
16,2.609848484848485
35,2.4488636363636362
41,2.452651515151515
10,2.871212121212121
14,2.6875
15,2.6818181818181817
32,2.460227272727273
22,2.577651515151515
22,2.547348484848485
43,2.422348484848485
56,2.3390151515151514
53,2.3428030303030303
27,2.539772727272727
41,2.346590909090909
50,2.340909090909091
36,2.433712121212121
24,2.6041666666666665
47,2.393939393939394
36,2.4678030303030303
34,2.503787878787879
25,2.5606060606060606
16,2.6893939393939394
32,2.445075757575758
21,2.539772727272727
41,2.4166666666666665
16,2.640151515151515
40,2.477272727272727
2,3.1571969696969697
35,2.4375
24,2.5833333333333335
14,2.75
5,3.0416666666666665
46,2.365530303030303
20,2.668560606060606
39,2.429924242424242
23,2.6193181818181817
53,2.316287878787879
8,2.8920454545454546
34,2.4696969696969697
4,3.128787878787879
15,2.7821969696969697
14,2.715909090909091
1,3.465909090909091
17,2.668560606060606
6,3.2178030303030303
15,2.7859848484848486
9,2.956439393939394
15,2.757575757575758
17,2.647727272727273
33,2.4829545454545454
33,2.534090909090909
42,2.429924242424242
42,2.4356060606060606
23,2.606060606060606
10,2.9071969696969697
40,2.4734848484848486
31,2.460227272727273
20,2.625
37,2.481060606060606
36,2.4678030303030303
55,2.3333333333333335
26,2.5928030303030303
42,2.428030303030303
49,2.4053030303030303
20,2.7083333333333335
34,2.5
49,2.3484848484848486
25,2.5265151515151514
41,2.4583333333333335
40,2.4583333333333335
18,2.659090909090909
34,2.4981060606060606
32,2.4981060606060606
48,2.3768939393939394
17,2.7178030303030303
15,2.6818181818181817
1,3.4242424242424243
24,2.528409090909091
40,2.4375
2,3.375
28,2.554924242424242
51,2.3143939393939394
12,2.787878787878788
16,2.668560606060606
27,2.4829545454545454
14,2.7613636363636362
7,3.117424242424242
12,2.835227272727273
32,2.422348484848485
34,2.4734848484848486
28,2.5056818181818183
1,3.522727272727273
1,3.433712121212121
18,2.7007575757575757
33,2.490530303030303
45,2.4015151515151514
6,2.977272727272727
19,2.5928030303030303
49,2.4015151515151514
29,2.5018939393939394
4,3.1742424242424243
34,2.4886363636363638
14,2.725378787878788
45,2.371212121212121
45,2.4109848484848486
46,2.371212121212121
37,2.481060606060606
12,2.821969696969697
4,3.25
2,3.4696969696969697
53,2.390151515151515
9,2.9166666666666665
1,3.496212121212121
3,3.4071969696969697
18,2.740530303030303
8,3.015151515151515
1,3.4488636363636362
1,3.7821969696969697
1,3.912878787878788
1,4.011363636363637
1,3.7367424242424243
1,3.8181818181818183
1,4.246212121212121
2,3.452651515151515
36,2.5265151515151514
36,2.4583333333333335
31,2.5132575757575757
38,2.4943181818181817
39,2.399621212121212
52,2.412878787878788
34,2.475378787878788
50,2.3693181818181817
34,2.524621212121212
9,2.8806818181818183
31,2.4696969696969697
21,2.5833333333333335
44,2.365530303030303
27,2.477272727272727
24,2.577651515151515
38,2.4204545454545454
6,3.066287878787879
1,3.5056818181818183
25,2.5170454545454546
20,2.634469696969697
22,2.6231060606060606
1,3.3731060606060606
32,2.471590909090909
8,3.0359848484848486
18,2.628787878787879
6,2.9867424242424243
7,2.9015151515151514
18,2.640151515151515
39,2.5132575757575757
4,3.337121212121212
7,3.1666666666666665
9,2.922348484848485
12,2.816287878787879
9,2.8617424242424243
7,3.1458333333333335
4,3.115530303030303
38,2.441287878787879
37,2.4488636363636362
13,2.7367424242424243
32,2.4545454545454546
21,2.634469696969697
7,3.183712121212121
13,2.7178030303030303
8,2.909090909090909
17,2.7556818181818183
16,2.683712121212121
20,2.672348484848485
3,3.625
3,3.418560606060606
9,2.9696969696969697
20,2.5890151515151514
2,4.087121212121212
3,3.320075757575758
9,2.952651515151515
14,2.742424242424242
12,2.852272727272727
10,2.9071969696969697
26,2.524621212121212
39,2.390151515151515
5,3.284090909090909
4,3.384469696969697
11,2.8106060606060606
5,3.043560606060606
17,2.6363636363636362
10,2.899621212121212
5,3.0643939393939394
3,3.3541666666666665
8,2.9356060606060606
17,2.725378787878788
32,2.5113636363636362
3,3.1761363636363638
5,3.2481060606060606
26,2.558712121212121
8,2.952651515151515
23,2.566287878787879
7,2.9640151515151514
6,2.9393939393939394
3,3.159090909090909
29,2.5018939393939394
16,2.742424242424242
22,2.5511363636363638
7,3.090909090909091
7,2.9583333333333335
3,3.4696969696969697
1,4.179924242424242
2,3.768939393939394
15,2.672348484848485
1,3.606060606060606
1,3.4507575757575757
13,2.740530303030303
6,3.2367424242424243
4,3.265151515151515
4,3.172348484848485
3,3.3068181818181817
5,3.284090909090909
6,3.054924242424242
18,2.7234848484848486
1,3.952651515151515
3,3.352272727272727
29,2.477272727272727
16,2.6893939393939394
19,2.5795454545454546
4,2.9640151515151514
8,2.878787878787879
5,3.0946969696969697
1,3.445075757575758
4,3.1704545454545454
1,3.918560606060606
4,3.196969696969697
9,2.9261363636363638
1,3.509469696969697
2,3.321969696969697
1,3.5208333333333335
6,2.9488636363636362
1,3.6856060606060606
5,3.162878787878788
18,2.742424242424242
2,3.316287878787879
1,3.441287878787879
11,2.831439393939394
3,3.3181818181818183
2,3.6382575757575757
3,3.625
5,3.128787878787879
7,3.1609848484848486
1,3.753787878787879
1,4.090909090909091
1,4.28030303030303
1,4.621212121212121
3,3.1420454545454546
1,3.433712121212121
1,3.4545454545454546
17,2.6704545454545454
1,3.554924242424242
1,3.721590909090909
2,3.4053030303030303
8,2.9867424242424243
28,2.503787878787879
17,2.659090909090909
3,3.240530303030303
20,2.628787878787879
1,3.827651515151515
42,2.4583333333333335
2,3.2992424242424243
1,3.6306818181818183
