Mikhail Youzhny,Richard Gasquet
Julien Benneteau,Gilles Simon
Nicolas Mahut,Norbert Gombos
Jan-Lennard Struff,Daniil Medvedev
Alexander Zverev,Nicolas Mahut
Robin Haase,Richard Gasquet
Karen Khachanov,Gilles Simon
Benoit Paire,Daniil Medvedev
Paul-Henri Mathieu,Aljaz Bedene
Denis Shapovalov,Julien Benneteau
Evgeny Donskoy,Norbert Gombos
Andrey Kuznetsov,Malek Jaziri
Andrey Rublev,Illya Marchenko
Jiri Vesely,Sergiy Stakhovsky
Jeremy Chardy,Jan-Lennard Struff
Stefanos Tsitsipas,Mikhail Youzhny
Thomas Fabbiano,Sergiy Stakhovsky
Albert Montanes,Andrey Rublev
Lukas Rosol,Evgeny Donskoy
Vincent Millot,Norbert Gombos
Steven Diez,Sergiy Stakhovsky
Jan Satral,Andrey Rublev
Maxime Hamou,Evgeny Donskoy
Enrique Lopez-Perez,Norbert Gombos
Jurgen Melzer,Thomas Fabbiano
Maxime Chazal,Vincent Millot
Jonathan Eysseric,Lukas Rosol
Marton Fucsovics,Albert Montanes
Pablo Carreno Busta,Dominic Thiem
Albert Ramos-Vinolas,Dominic Thiem
Casper Ruud,Pablo Carreno Busta
Diego Schwartzman,Dominic Thiem
Alexandr Dolgopolov,Pablo Carreno Busta
Nicolas Kicker,Albert Ramos-Vinolas
Thiago Monteiro,Casper Ruud
Dusan Lajovic,Dominic Thiem
Victor Estrella Burgos,Pablo Carreno Busta
Fabio Fognini,Albert Ramos-Vinolas
Horacio Zeballos,Alexandr Dolgopolov
Arthur De Greef,Nicolas Kicker
Thomaz Bellucci,Thiago Monteiro
Roberto Carballes Baena,Casper Ruud
Federico Delbonis,Diego Schwartzman
Kei Nishikori,Thomaz Bellucci
Janko Tipsarevic,Dominic Thiem
Pablo Cuevas,Arthur De Greef
Joao Souza,Pablo Carreno Busta
Stephane Robert,Albert Ramos-Vinolas
David Ferrer,Alexandr Dolgopolov
Paolo Lorenzi,Federico Delbonis
Joao Sousa,Roberto Carballes Baena
Guido Pella,Victor Estrella Burgos
Tommy Robredo,Fabio Fognini
Marco Cecchinato,Nicolas Kicker
Facundo Bagnis,Dusan Lajovic
Gastao Elias,Thiago Monteiro
Rogerio Dutra Silva,Casper Ruud
Renzo Olivo,Diego Schwartzman
Carlos Berlocq,Horacio Zeballos
Victor Estrella Burgos,Arthur De Greef
Taro Daniel,Marco Cecchinato
Guido Andreozzi,Nicolas Kicker
Guilherme Clezar,Roberto Carballes Baena
Ruben Ramirez Hidalgo,Victor Estrella Burgos
Federico Gaio,Taro Daniel
Jozef Kovalik,Guilherme Clezar
Christian Garin,Nicolas Kicker
Alessandro Giannessi,Marco Cecchinato
Felipe Meligeni Rodrigues Alves,Roberto Carballes Baena
Joao Pedro Sorgi,Arthur De Greef
Orlando Luz,Guido Andreozzi
Rafael Nadal,Sam Querrey
Marin Cilic,Rafael Nadal
Nick Kyrgios,Sam Querrey
Novak Djokovic,Nick Kyrgios
Yoshihito Nishioka,Rafael Nadal
Steve Johnson,Marin Cilic
Dominic Thiem,Sam Querrey
Juan Martin del Potro,Novak Djokovic
Paolo Lorenzi,Rafael Nadal
Borna Coric,Marin Cilic
Adrian Mannarino,Dominic Thiem
David Goffin,Sam Querrey
Donald Young,Nick Kyrgios
Ernesto Escobedo,Steve Johnson
Jordan Thompson,Yoshihito Nishioka
Martin Klizan,Novak Djokovic
Mischa Zverev,Rafael Nadal
Alexandr Dolgopolov,Marin Cilic
Gilles Simon,Dominic Thiem
Stephane Robert,David Goffin
Dudi Sela,Nick Kyrgios
Jack Sock,Yoshihito Nishioka
John Isner,Steve Johnson
Lucas Gomez,Borna Coric
Frances Tiafoe,Juan Martin del Potro
Stefan Kozlov,Ernesto Escobedo
Yen-Hsun Lu,Paolo Lorenzi
Taylor Fritz,Adrian Mannarino
Kyle Edmund,Sam Querrey
Feliciano Lopez,Jordan Thompson
Bernard Tomic,Donald Young
Ryan Harrison,Yoshihito Nishioka
Jordan Thompson,Taylor Fritz
Radu Albot,Frances Tiafoe
Jared Donaldson,Stefan Kozlov
Matthew Ebden,Ryan Harrison
Alan Fernando Rubio Fierros,Jordan Thompson
Hyeon Chung,Stefan Kozlov
Santiago Giraldo,Radu Albot
Kevin Jack Carpenter,Frances Tiafoe
Tobias Kamke,Yoshihito Nishioka
Konstantin Kravchuk,Taylor Fritz
Manuel Sanchez,Jared Donaldson
Fernando Verdasco,Andy Murray
Lucas Pouille,Andy Murray
Robin Haase,Fernando Verdasco
Philipp Kohlschreiber,Andy Murray
Gael Monfils,Fernando Verdasco
Evgeny Donskoy,Lucas Pouille
Damir Dzumhur,Robin Haase
Guillermo Garcia-Lopez,Andy Murray
Roger Federer,Evgeny Donskoy
Daniel Evans,Gael Monfils
Tomas Berdych,Robin Haase
Roberto Bautista Agut,Fernando Verdasco
Marius Copil,Lucas Pouille
Marcel Granollers,Damir Dzumhur
Daniil Medvedev,Philipp Kohlschreiber
Malek Jaziri,Andy Murray
Stan Wawrinka,Damir Dzumhur
Benoit Paire,Roger Federer
Mohamed Safwat,Gael Monfils
Lukas Rosol,Tomas Berdych
Karen Khachanov,Roberto Bautista Agut
Adam Pavlasek,Lucas Pouille
Gilles Muller,Philipp Kohlschreiber
Jan-Lennard Struff,Marius Copil
Mikhail Youzhny,Evgeny Donskoy
Dustin Brown,Daniel Evans
Viktor Troicki,Guillermo Garcia-Lopez
Jiri Vesely,Marcel Granollers
Denis Istomin,Robin Haase
Omar  Alawadhi,Daniil Medvedev
Andreas Seppi,Fernando Verdasco
Marton Fucsovics,Denis Istomin
Andreas Seppi,Marius Copil
James McGee,Evgeny Donskoy
Vincent Millot,Lukas Rosol
Alexei Popyrin,Denis Istomin
Jan Satral,Andreas Seppi
Sergiy Stakhovsky,James McGee
Andrey Rublev,Vincent Millot
Peter Gojowczyk,Evgeny Donskoy
Prajnesh Gunneswaran,Marius Copil
Thomas Fabbiano,Marton Fucsovics
Ivan Dodig,Lukas Rosol
Albert Ramos-Vinolas,Pablo Cuevas
Pablo Carreno Busta,Pablo Cuevas
Joao Sousa,Albert Ramos-Vinolas
Fabio Fognini,Pablo Carreno Busta
Guido Pella,Albert Ramos-Vinolas
Diego Schwartzman,Pablo Cuevas
Federico Delbonis,Joao Sousa
Joao Souza,Pablo Carreno Busta
Gastao Elias,Albert Ramos-Vinolas
Facundo Bagnis,Pablo Cuevas
Renzo Olivo,Joao Sousa
Alessandro Giannessi,Fabio Fognini
Gerald Melzer,Diego Schwartzman
Casper Ruud,Federico Delbonis
Carlos Berlocq,Guido Pella
Marco Cecchinato,Fabio Fognini
Thomaz Bellucci,Diego Schwartzman
Jozef Kovalik,Federico Delbonis
Thiago Monteiro,Carlos Berlocq
Dusan Lajovic,Facundo Bagnis
Orlando Luz,Gastao Elias
Rogerio Dutra Silva,Alessandro Giannessi
Victor Estrella Burgos,Gerald Melzer
Inigo Cervantes,Renzo Olivo
Guilherme Clezar,Guido Pella
Akira Santillan,Casper Ruud
Horacio Zeballos,Joao Souza
Roberto Carballes Baena,Jozef Kovalik
Nicolas Kicker,Marco Cecchinato
Guido Andreozzi,Alessandro Giannessi
Arthur De Greef,Guilherme Clezar
Joao Pedro Sorgi,Jozef Kovalik
Taro Daniel,Guilherme Clezar
Gustavo Teisen Pereira,Nicolas Kicker
Federico Coria,Alessandro Giannessi
Jordi Samper-Montana,Roberto Carballes Baena
Maximo Gonzalez,Guido Andreozzi
Caio Zampieri,Arthur De Greef
Leonardo Mayer,Marco Cecchinato
Stan Wawrinka,Roger Federer
Pablo Carreno Busta,Stan Wawrinka
Jack Sock,Roger Federer
Dominic Thiem,Stan Wawrinka
Kei Nishikori,Jack Sock
Nick Kyrgios,Roger Federer
Pablo Cuevas,Pablo Carreno Busta
Novak Djokovic,Nick Kyrgios
Yoshihito Nishioka,Stan Wawrinka
Donald Young,Kei Nishikori
Rafael Nadal,Roger Federer
Gael Monfils,Dominic Thiem
David Goffin,Pablo Cuevas
Malek Jaziri,Jack Sock
Dusan Lajovic,Pablo Carreno Busta
Juan Martin del Potro,Novak Djokovic
Philipp Kohlschreiber,Stan Wawrinka
Gilles Muller,Kei Nishikori
Fernando Verdasco,Rafael Nadal
Mischa Zverev,Dominic Thiem
Steve Johnson,Roger Federer
John Isner,Gael Monfils
Albert Ramos-Vinolas,David Goffin
Grigor Dimitrov,Jack Sock
Tomas Berdych,Yoshihito Nishioka
Lucas Pouille,Donald Young
Alexander Zverev,Nick Kyrgios
Roberto Bautista Agut,Pablo Carreno Busta
Fabio Fognini,Pablo Cuevas
Taylor Fritz,Malek Jaziri
Vasek Pospisil,Dusan Lajovic
Andy Murray,Vasek Pospisil
Kyle Edmund,Novak Djokovic
Paolo Lorenzi,Stan Wawrinka
Daniel Evans,Kei Nishikori
Guido Pella,Rafael Nadal
Marin Cilic,Taylor Fritz
Jo-Wilfried Tsonga,Fabio Fognini
Jeremy Chardy,Dominic Thiem
Stephane Robert,Roger Federer
Darian King,Gael Monfils
Karen Khachanov,David Goffin
Mikhail Youzhny,Grigor Dimitrov
Bjorn Fratangelo,Tomas Berdych
Jan-Lennard Struff,Lucas Pouille
Horacio Zeballos,Nick Kyrgios
Adrian Mannarino,Roberto Bautista Agut
Henri Laaksonen,Jack Sock
Facundo Bagnis,Alexander Zverev
Ivo Karlovic,Yoshihito Nishioka
Mikhail Kukushkin,John Isner
Peter Gojowczyk,Pablo Carreno Busta
Damir Dzumhur,Albert Ramos-Vinolas
Sam Querrey,Donald Young
Kevin Anderson,Steve Johnson
Jiri Vesely,Gilles Muller
Pierre-Hugues Herbert,Fernando Verdasco
Martin Klizan,Pablo Cuevas
Alexandr Dolgopolov,Philipp Kohlschreiber
Joao Sousa,Mischa Zverev
Feliciano Lopez,Dusan Lajovic
Federico Delbonis,Juan Martin del Potro
Marcel Granollers,Malek Jaziri
Federico Gaio,Kevin Anderson
Julien Benneteau,Facundo Bagnis
Radu Albot,Jeremy Chardy
Andrey Kuznetsov,Federico Delbonis
Viktor Troicki,Alexandr Dolgopolov
Ryan Harrison,Damir Dzumhur
Gastao Elias,Kyle Edmund
Dustin Brown,Daniel Evans
Konstantin Kravchuk,Fabio Fognini
Bernard Tomic,Bjorn Fratangelo
Benoit Paire,Taylor Fritz
Reilly Opelka,Peter Gojowczyk
Thomaz Bellucci,Pierre-Hugues Herbert
Nicolas Mahut,Malek Jaziri
Tommy Robredo,Karen Khachanov
Nikoloz Basilashvili,Darian King
Thiago Monteiro,Martin Klizan
Jordan Thompson,Mikhail Kukushkin
Borna Coric,Henri Laaksonen
Frances Tiafoe,Dusan Lajovic
Robin Haase,Paolo Lorenzi
Juan Monaco,Adrian Mannarino
Elias Ymer,Yoshihito Nishioka
Guillermo Garcia-Lopez,Guido Pella
Yen-Hsun Lu,Vasek Pospisil
Dudi Sela,Stephane Robert
Diego Schwartzman,Joao Sousa
Santiago Giraldo,Jan-Lennard Struff
Renzo Olivo,Jiri Vesely
Stefan Kozlov,Donald Young
Daniil Medvedev,Mikhail Youzhny
Marius Copil,Horacio Zeballos
Alexander Bublik,Nikoloz Basilashvili
Yoshihito Nishioka,Elias Ymer
Alex de Minaur,Radu Albot
Mikhail Kukushkin,Darian King
Norbert Gombos,Santiago Giraldo
Tobias Kamke,Dusan Lajovic
Illya Marchenko,Julien Benneteau
Denis Kudla,Marius Copil
Dennis Novikov,Henri Laaksonen
Rajeev Ram,Vasek Pospisil
Andrew Whittington,Federico Gaio
Marco Trungelliti,Peter Gojowczyk
Matthew Ebden,Nikoloz Basilashvili
Denis Istomin,Dennis Novikov
Marcelo Arevalo,Yoshihito Nishioka
Vincent Millot,Radu Albot
Marcos Giron,Mikhail Kukushkin
Jared Donaldson,Rajeev Ram
Michael Mmoh,Santiago Giraldo
Ernesto Escobedo,Peter Gojowczyk
Ivan Dodig,Dusan Lajovic
Teymuraz Gabashvili,Illya Marchenko
Sergiy Stakhovsky,Federico Gaio
Lukas Rosol,Marius Copil
Ruben Bemelmans,Norbert Gombos
Sam Groth,Julien Benneteau
Jozef Kovalik,Marco Trungelliti
Tim Smyczek,Henri Laaksonen
Peter Polansky,Elias Ymer
Mitchell Krueger,Vasek Pospisil
Marton Fucsovics,Denis Kudla
Noah Rubin,Darian King
Benjamin Becker,Tobias Kamke
Andrey Rublev,Andrew Whittington
Ernests Gulbis,Alexander Bublik
Go Soeda,Alex de Minaur
Rafael Nadal,Roger Federer
Nick Kyrgios,Roger Federer
Fabio Fognini,Rafael Nadal
Kei Nishikori,Fabio Fognini
Tomas Berdych,Roger Federer
Jack Sock,Rafael Nadal
Alexander Zverev,Nick Kyrgios
Stan Wawrinka,Alexander Zverev
Federico Delbonis,Kei Nishikori
Roberto Bautista Agut,Roger Federer
Nicolas Mahut,Rafael Nadal
David Goffin,Nick Kyrgios
Adrian Mannarino,Tomas Berdych
Jared Donaldson,Jack Sock
Donald Young,Fabio Fognini
Malek Jaziri,Stan Wawrinka
Fernando Verdasco,Kei Nishikori
Milos Raonic,Jared Donaldson
Juan Martin del Potro,Roger Federer
Philipp Kohlschreiber,Rafael Nadal
Diego Schwartzman,David Goffin
Gilles Muller,Tomas Berdych
Ivo Karlovic,Nick Kyrgios
Jiri Vesely,Jack Sock
Sam Querrey,Roberto Bautista Agut
John Isner,Alexander Zverev
Jan-Lennard Struff,Federico Delbonis
Jeremy Chardy,Fabio Fognini
Guido Pella,Nicolas Mahut
Borna Coric,Adrian Mannarino
Benoit Paire,Donald Young
Horacio Zeballos,Stan Wawrinka
Kevin Anderson,Kei Nishikori
Viktor Troicki,Milos Raonic
Frances Tiafoe,Roger Federer
Dudi Sela,Rafael Nadal
Dominic Thiem,Borna Coric
Marin Cilic,Jeremy Chardy
Darian King,David Goffin
Grigor Dimitrov,Guido Pella
Andrey Rublev,Tomas Berdych
Lucas Pouille,Donald Young
Damir Dzumhur,Nick Kyrgios
Yoshihito Nishioka,Jack Sock
Mikhail Kukushkin,Roberto Bautista Agut
Pablo Carreno Busta,Federico Delbonis
Yen-Hsun Lu,Alexander Zverev
Andrey Kuznetsov,Ivo Karlovic
Thomaz Bellucci,John Isner
Albert Ramos-Vinolas,Jiri Vesely
Gilles Simon,Jan-Lennard Struff
Pablo Cuevas,Benoit Paire
Tommy Robredo,Sam Querrey
Steve Johnson,Nicolas Mahut
Andreas Seppi,Gilles Muller
Ernesto Escobedo,Fernando Verdasco
Taylor Fritz,Philipp Kohlschreiber
David Ferrer,Diego Schwartzman
Mischa Zverev,Jared Donaldson
Robin Haase,Juan Martin del Potro
Joao Sousa,Fabio Fognini
Feliciano Lopez,Malek Jaziri
Paolo Lorenzi,Adrian Mannarino
Dusan Lajovic,Kevin Anderson
Stephane Robert,Thomaz Bellucci
Facundo Bagnis,Jeremy Chardy
Marcel Granollers,Borna Coric
Juan Monaco,Federico Delbonis
Kyle Edmund,Jared Donaldson
Hyeon Chung,Damir Dzumhur
Daniel Evans,Ernesto Escobedo
Ryan Harrison,Fabio Fognini
Adam Pavlasek,Taylor Fritz
Mikael Ymer,Robin Haase
Alexandr Dolgopolov,Malek Jaziri
Lukas Lacko,Darian King
Mikhail Youzhny,Mikhail Kukushkin
Denis Istomin,Andrey Kuznetsov
Casper Ruud,Yen-Hsun Lu
Michael Mmoh,Nicolas Mahut
Benjamin Becker,Adrian Mannarino
Jordan Thompson,Yoshihito Nishioka
Martin Klizan,Benoit Paire
Tim Smyczek,Guido Pella
Nikoloz Basilashvili,Tommy Robredo
Florian Mayer,Andrey Rublev
Karen Khachanov,Diego Schwartzman
Christian Harrison,Dudi Sela
Radu Albot,Andreas Seppi
Aljaz Bedene,Jan-Lennard Struff
Konstantin Kravchuk,Frances Tiafoe
Thiago Monteiro,Viktor Troicki
Tommy Haas,Jiri Vesely
Dustin Brown,Donald Young
Gastao Elias,Horacio Zeballos
Mikhail Youzhny,Benjamin Becker
Rogerio Dutra Silva,Christian Harrison
Mathias Bourgue,Frances Tiafoe
Sergiy Stakhovsky,Radu Albot
Renzo Olivo,Ernesto Escobedo
Norbert Gombos,Mikhail Kukushkin
Stefan Kozlov,Jared Donaldson
Nicolas Kicker,Dusan Lajovic
Miomir Kecmanovic,Lukas Lacko
Tobias Kamke,Aljaz Bedene
Reilly Opelka,Darian King
Ruben Bemelmans,Tim Smyczek
Pierre-Hugues Herbert,Tobias Kamke
Vincent Millot,Mikhail Youzhny
Lukas Rosol,Rogerio Dutra Silva
Teymuraz Gabashvili,Frances Tiafoe
Elias Ymer,Radu Albot
Alexander Bublik,Renzo Olivo
Peter Gojowczyk,Mikhail Kukushkin
Yibing Wu,Jared Donaldson
Andrew Whittington,Nicolas Kicker
Vasil Kirkov,Lukas Lacko
Santiago Giraldo,Tim Smyczek
Denis Kudla,Ernesto Escobedo
Federico Gaio,Aljaz Bedene
Grega Zemlja,Dusan Lajovic
Ernests Gulbis,Sergiy Stakhovsky
Marius Copil,Reilly Opelka
Bjorn Fratangelo,Mathias Bourgue
Quentin Halys,Norbert Gombos
Nicola Kuhn,Stefan Kozlov
Jozef Kovalik,Ruben Bemelmans
Henri Laaksonen,Miomir Kecmanovic
Peter Polansky,Christian Harrison
Joao Souza,Benjamin Becker
Ivan Dodig,Darian King
Thomaz Bellucci,Steve Johnson
Jack Sock,Steve Johnson
Ernesto Escobedo,Thomaz Bellucci
Feliciano Lopez,Jack Sock
John Isner,Ernesto Escobedo
Sam Querrey,Thomaz Bellucci
Fernando Verdasco,Steve Johnson
Tommy Haas,Jack Sock
Leonardo Mayer,John Isner
Horacio Zeballos,Sam Querrey
Dustin Brown,Steve Johnson
Nicolas Kicker,Fernando Verdasco
Hyeon Chung,Feliciano Lopez
Maximo Gonzalez,Thomaz Bellucci
Thiago Monteiro,Ernesto Escobedo
Kevin Anderson,Fernando Verdasco
Bjorn Fratangelo,Feliciano Lopez
Donald Young,Thiago Monteiro
Frances Tiafoe,Thomaz Bellucci
Juan Monaco,Dustin Brown
Victor Estrella Burgos,Hyeon Chung
Tennys Sandgren,Ernesto Escobedo
Jared Donaldson,Maximo Gonzalez
Reilly Opelka,Tommy Haas
Noah Rubin,Nicolas Kicker
Adam Pavlasek,Leonardo Mayer
Rogerio Dutra Silva,Horacio Zeballos
Denis Kudla,Leonardo Mayer
Benjamin Becker,Maximo Gonzalez
Teymuraz Gabashvili,Tennys Sandgren
Bradley Klahn,Noah Rubin
Renzo Olivo,Bradley Klahn
Guido Andreozzi,Benjamin Becker
Peter Polansky,Teymuraz Gabashvili
Brian Baker,Denis Kudla
Tim Smyczek,Leonardo Mayer
Ruben Ramirez Hidalgo,Noah Rubin
Dennis Novikov,Maximo Gonzalez
Steven Diez,Tennys Sandgren
Philipp Kohlschreiber,Borna Coric
Benoit Paire,Philipp Kohlschreiber
Jiri Vesely,Borna Coric
Albert Ramos-Vinolas,Borna Coric
Jan-Lennard Struff,Philipp Kohlschreiber
Paolo Lorenzi,Jiri Vesely
Tommy Robredo,Benoit Paire
Grigor Dimitrov,Tommy Robredo
Laslo Djere,Albert Ramos-Vinolas
Jeremy Chardy,Philipp Kohlschreiber
Mischa Zverev,Jiri Vesely
Gianluigi Quinzi,Paolo Lorenzi
Radu Albot,Benoit Paire
Reda El Amrani,Borna Coric
Amine Ahouda,Jan-Lennard Struff
Guillermo Garcia-Lopez,Paolo Lorenzi
Carlos Berlocq,Benoit Paire
Diego Schwartzman,Borna Coric
Marcel Granollers,Amine Ahouda
Nicolas Almagro,Radu Albot
Malek Jaziri,Jeremy Chardy
Martin Klizan,Laslo Djere
Federico Delbonis,Reda El Amrani
Paul-Henri Mathieu,Gianluigi Quinzi
Sergiy Stakhovsky,Tommy Robredo
Taro Daniel,Jan-Lennard Struff
Luca Vanni,Jiri Vesely
Luca Vanni,Taro Daniel
Alexander Bublik,Sergiy Stakhovsky
Duckhee Lee,Gianluigi Quinzi
Alexander Ward,Laslo Djere
Taha Tifnouti,Taro Daniel
Evgeny Donskoy,Gianluigi Quinzi
Marius Copil,Laslo Djere
Ayoub Chakrouni,Sergiy Stakhovsky
Andrey Rublev,Alexander Ward
Roberto Carballes Baena,Alexander Bublik
Inigo Cervantes,Luca Vanni
Alexander Zhurbin,Duckhee Lee
Albert Ramos-Vinolas,Rafael Nadal
David Goffin,Rafael Nadal
Lucas Pouille,Albert Ramos-Vinolas
Novak Djokovic,David Goffin
Diego Schwartzman,Rafael Nadal
Marin Cilic,Albert Ramos-Vinolas
Pablo Cuevas,Lucas Pouille
Andy Murray,Albert Ramos-Vinolas
Pablo Carreno Busta,Novak Djokovic
Stan Wawrinka,Pablo Cuevas
Alexander Zverev,Rafael Nadal
Tomas Berdych,Marin Cilic
Dominic Thiem,David Goffin
Adrian Mannarino,Lucas Pouille
Jan-Lennard Struff,Diego Schwartzman
Gilles Muller,Andy Murray
Gilles Simon,Novak Djokovic
Jiri Vesely,Stan Wawrinka
Kyle Edmund,Rafael Nadal
Jeremy Chardy,Marin Cilic
Robin Haase,Dominic Thiem
Jo-Wilfried Tsonga,Adrian Mannarino
Grigor Dimitrov,Jan-Lennard Struff
Tommy Haas,Tomas Berdych
Nicolas Almagro,David Goffin
Paolo Lorenzi,Lucas Pouille
Roberto Bautista Agut,Diego Schwartzman
Karen Khachanov,Pablo Carreno Busta
Feliciano Lopez,Alexander Zverev
Carlos Berlocq,Albert Ramos-Vinolas
Joao Sousa,Pablo Cuevas
Andrey Kuznetsov,Tomas Berdych
Steve Darcis,David Goffin
Ryan Harrison,Lucas Pouille
Nikoloz Basilashvili,Roberto Bautista Agut
Fabio Fognini,Pablo Carreno Busta
Andreas Seppi,Alexander Zverev
Renzo Olivo,Albert Ramos-Vinolas
Viktor Troicki,Pablo Cuevas
Martin Klizan,Nicolas Almagro
Pierre-Hugues Herbert,Carlos Berlocq
Borna Coric,Jeremy Chardy
Daniel Evans,Kyle Edmund
Benoit Paire,Tommy Haas
Damir Dzumhur,Robin Haase
Nicolas Mahut,Karen Khachanov
Daniil Medvedev,Feliciano Lopez
Marcel Granollers,Paolo Lorenzi
Guillermo Garcia-Lopez,Adrian Mannarino
Tommy Robredo,Gilles Muller
Bernard Tomic,Diego Schwartzman
Malek Jaziri,Gilles Simon
Florian Mayer,Joao Sousa
Casper Ruud,Jan-Lennard Struff
Mischa Zverev,Jiri Vesely
Yuichi Sugita,Adrian Mannarino
Pierre-Hugues Herbert,Jan-Lennard Struff
Sergiy Stakhovsky,Martin Klizan
Roberto Carballes Baena,Carlos Berlocq
Damir Dzumhur,Guillermo Garcia-Lopez
Mikhail Youzhny,Andrey Kuznetsov
Simone Bolelli,Renzo Olivo
Lucas Catarina,Adrian Mannarino
Paul-Henri Mathieu,Jan-Lennard Struff
Evgeny Donskoy,Martin Klizan
Andrey Rublev,Carlos Berlocq
Alessandro Giannessi,Damir Dzumhur
Julien Benneteau,Andrey Kuznetsov
Mikhail Kukushkin,Simone Bolelli
Marius Copil,Pierre-Hugues Herbert
Radu Albot,Roberto Carballes Baena
Dusan Lajovic,Sergiy Stakhovsky
Taro Daniel,Mikhail Youzhny
Jozef Kovalik,Renzo Olivo
Hugo Nys,Yuichi Sugita
Florent Diep,Guillermo Garcia-Lopez
Dominic Thiem,Rafael Nadal
Andy Murray,Dominic Thiem
Horacio Zeballos,Rafael Nadal
Albert Ramos-Vinolas,Andy Murray
Hyeon Chung,Rafael Nadal
Yuichi Sugita,Dominic Thiem
Karen Khachanov,Horacio Zeballos
Feliciano Lopez,Andy Murray
Kevin Anderson,Rafael Nadal
Daniel Evans,Dominic Thiem
David Goffin,Karen Khachanov
Roberto Bautista Agut,Albert Ramos-Vinolas
Pablo Carreno Busta,Yuichi Sugita
Alexander Zverev,Hyeon Chung
Benoit Paire,Horacio Zeballos
Bernard Tomic,Andy Murray
Rogerio Dutra Silva,Rafael Nadal
Kyle Edmund,Dominic Thiem
Nikoloz Basilashvili,David Goffin
Jan-Lennard Struff,Roberto Bautista Agut
Andreas Seppi,Pablo Carreno Busta
Nicolas Almagro,Alexander Zverev
Richard Gasquet,Yuichi Sugita
Casper Ruud,Albert Ramos-Vinolas
Pablo Cuevas,Karen Khachanov
Philipp Kohlschreiber,Hyeon Chung
David Ferrer,Kevin Anderson
Mischa Zverev,Daniel Evans
Joao Sousa,Horacio Zeballos
Albert Montanes,Feliciano Lopez
Marcel Granollers,Benoit Paire
Steven Diez,Nicolas Almagro
Carlos Berlocq,Kevin Anderson
Taro Daniel,Nikoloz Basilashvili
Denis Istomin,Hyeon Chung
Renzo Olivo,Rogerio Dutra Silva
Jeremy Chardy,Kyle Edmund
Thiago Monteiro,Daniel Evans
Malek Jaziri,Marcel Granollers
Thomaz Bellucci,Karen Khachanov
Guillermo Garcia-Lopez,Albert Montanes
Radu Albot,Casper Ruud
Mikael Ymer,Andreas Seppi
Pierre-Hugues Herbert,Jan-Lennard Struff
Tommy Robredo,Yuichi Sugita
Dustin Brown,Bernard Tomic
Santiago Giraldo,Horacio Zeballos
Jordi Samper-Montana,Thiago Monteiro
Yuichi Sugita,Steven Diez
Guido Pella,Hyeon Chung
Alejandro Davidovich Fokina,Santiago Giraldo
Daniel Brands,Taro Daniel
Daniel Masur,Casper Ruud
Lukas Rosol,Thiago Monteiro
Nicola Kuhn,Yuichi Sugita
Ernests Gulbis,Hyeon Chung
Enrique Lopez-Perez,Santiago Giraldo
Jaume Munar,Taro Daniel
Andrey Rublev,Daniel Masur
Roberto Carballes Baena,Alejandro Davidovich Fokina
Oriol Roca Batalla,Casper Ruud
Inigo Cervantes,Daniel Brands
Kenny De Schepper,Jordi Samper-Montana
Marco Trungelliti,Guido Pella
Uladzimir Ignatik,Steven Diez
Aljaz Bedene,Lucas Pouille
Paolo Lorenzi,Lucas Pouille
Laslo Djere,Aljaz Bedene
Martin Klizan,Lucas Pouille
Ivo Karlovic,Aljaz Bedene
Fernando Verdasco,Laslo Djere
Andrey Kuznetsov,Paolo Lorenzi
Jiri Vesely,Lucas Pouille
Damir Dzumhur,Ivo Karlovic
Fabio Fognini,Andrey Kuznetsov
Marton Fucsovics,Fernando Verdasco
Sergiy Stakhovsky,Paolo Lorenzi
Viktor Troicki,Laslo Djere
Robin Haase,Aljaz Bedene
Bjorn Fratangelo,Martin Klizan
Gilles Simon,Bjorn Fratangelo
Mikhail Kukushkin,Paolo Lorenzi
Evgeny Donskoy,Viktor Troicki
Diego Schwartzman,Robin Haase
Marius Copil,Aljaz Bedene
Daniil Medvedev,Laslo Djere
Steve Darcis,Damir Dzumhur
Mikhail Youzhny,Marton Fucsovics
Maximilian Marterer,Martin Klizan
Ryan Harrison,Andrey Kuznetsov
Florian Mayer,Sergiy Stakhovsky
Borna Coric,Jiri Vesely
Marius Copil,Aljaz Bedene
Evgeny Donskoy,Laslo Djere
Sergiy Stakhovsky,Maximilian Marterer
Attila Balazs,Bjorn Fratangelo
Federico Gaio,Aljaz Bedene
Dusan Lajovic,Attila Balazs
Aldin Setkic,Evgeny Donskoy
Zsombor Piros,Sergiy Stakhovsky
Norbert Gombos,Laslo Djere
Sam Groth,Marius Copil
Tobias Kamke,Bjorn Fratangelo
Mirza Basic,Maximilian Marterer
Gilles Muller,Pablo Carreno Busta
David Ferrer,Pablo Carreno Busta
Kevin Anderson,Gilles Muller
Nicolas Almagro,Pablo Carreno Busta
Richard Gasquet,Kevin Anderson
Taro Daniel,Gilles Muller
Ryan Harrison,David Ferrer
Tommy Robredo,Pablo Carreno Busta
Carlos Berlocq,Richard Gasquet
Pedro Sousa,Gilles Muller
Frederico Ferreira Silva,David Ferrer
Juan Martin del Potro,Ryan Harrison
Gastao Elias,Nicolas Almagro
Joao Domingues,Kevin Anderson
Bjorn Fratangelo,Taro Daniel
Yuichi Sugita,Juan Martin del Potro
